CollectionVersion,CurrentSchoolYear,ReportingDistrictCode,ReportingSchoolCode,StateID,LocalStudentID,LastName,FirstName,MiddleName,Suffix,DateOfBirth,StudentGradeLevel,Gender,RaceEthnicity,Assessment,TstMethod,EDFirstName,EDLastName,Subject,Period,Sort,ExaminerEmail,ScaleScore,PerformanceLevel,Grade3ReadingBand
2026MAPSPR1.0AsmPre,2026,042716,9709,0000000483,L0000000483,Lang,Rachel,Linda,,2020-06-27,K,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,183,Advanced,
2026MAPSPR1.0AsmPre,2024,110498,9673,0000000484,L0000000484,Green,Mary,Yolanda,,2018-11-13,01,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,194,Advanced,
2026MAPSPR1.0AsmPre,2024,110498,9673,0000000484,L0000000484,Green,Mary,Yolanda,,2018-11-13,01,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,197,Advanced,
2026MAPSPR1.0AsmPre,2025,110498,1301,0000000484,L0000000484,Green,Mary,Yolanda,,2018-11-13,02,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,205,Advanced,
2026MAPSPR1.0AsmPre,2025,110498,1301,0000000484,L0000000484,Green,Mary,Yolanda,,2018-11-13,02,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,209,Proficient,
2026MAPSPR1.0AsmPre,2026,110498,5953,0000000484,L0000000484,Green,Mary,Yolanda,,2018-11-13,03,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,223,Advanced,Above Grade Level
2026MAPSPR1.0AsmPre,2026,110498,5953,0000000484,L0000000484,Green,Mary,Yolanda,,2018-11-13,03,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,227,Advanced,
2026MAPSPR1.0AsmPre,2024,044363,2015,0000000485,L0000000485,Cooper,Wanda,Lisa,,2018-02-23,01,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,188,Proficient,
2026MAPSPR1.0AsmPre,2024,044363,2015,0000000485,L0000000485,Cooper,Wanda,Lisa,,2018-02-23,01,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,200,Advanced,
2026MAPSPR1.0AsmPre,2025,044363,1482,0000000485,L0000000485,Cooper,Wanda,Lisa,,2018-02-23,02,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,204,Proficient,
2026MAPSPR1.0AsmPre,2025,044363,1482,0000000485,L0000000485,Cooper,Wanda,Lisa,,2018-02-23,02,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,209,Proficient,
2026MAPSPR1.0AsmPre,2026,044363,4695,0000000485,L0000000485,Cooper,Wanda,Lisa,,2018-02-23,03,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,221,Advanced,Above Grade Level
2026MAPSPR1.0AsmPre,2026,044363,4695,0000000485,L0000000485,Cooper,Wanda,Lisa,,2018-02-23,03,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,222,Proficient,
2026MAPSPR1.0AsmPre,2025,003495,7262,0000000486,L0000000486,Romero,Susan,Megan,,2019-04-08,K,F,I,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,140,Below Basic,
2026MAPSPR1.0AsmPre,2025,003495,7262,0000000486,L0000000486,Romero,Susan,Megan,,2019-04-08,K,F,I,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,141,Below Basic,
2026MAPSPR1.0AsmPre,2026,003495,4726,0000000486,L0000000486,Romero,Susan,Megan,,2019-04-08,01,F,I,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,160,Below Basic,
2026MAPSPR1.0AsmPre,2026,003495,4726,0000000486,L0000000486,Romero,Susan,Megan,,2019-04-08,01,F,I,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,174,Below Basic,
2026MAPSPR1.0AsmPre,2025,090815,3270,0000000487,L0000000487,Ruiz,Elizabeth,,,2019-06-18,K,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,176,Advanced,
2026MAPSPR1.0AsmPre,2025,090815,3270,0000000487,L0000000487,Ruiz,Elizabeth,,,2019-06-18,K,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,169,Proficient,
2026MAPSPR1.0AsmPre,2026,090815,3262,0000000487,L0000000487,Ruiz,Elizabeth,,,2019-06-18,01,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,182,Proficient,
2026MAPSPR1.0AsmPre,2026,090815,3262,0000000487,L0000000487,Ruiz,Elizabeth,,,2019-06-18,01,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,191,Proficient,
2026MAPSPR1.0AsmPre,2026,088323,3489,0000000489,L0000000489,Richards,Olivia,Nathan,,2020-06-08,K,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,149,Below Basic,
2026MAPSPR1.0AsmPre,2026,088323,3489,0000000489,L0000000489,Richards,Olivia,Nathan,,2020-06-08,K,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,154,Below Basic,
2026MAPSPR1.0AsmPre,2026,061868,9230,0000000490,L0000000490,Oliver,Madison,Lauren,,2020-02-04,K,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,180,Advanced,
2026MAPSPR1.0AsmPre,2026,061868,9230,0000000490,L0000000490,Oliver,Madison,Lauren,,2020-02-04,K,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,181,Advanced,
2026MAPSPR1.0AsmPre,2024,001394,4014,0000000491,L0000000491,Gutierrez,Erin,Alyssa,,2018-09-02,01,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,165,Below Basic,
2026MAPSPR1.0AsmPre,2024,001394,4014,0000000491,L0000000491,Gutierrez,Erin,Alyssa,,2018-09-02,01,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,168,Below Basic,
2026MAPSPR1.0AsmPre,2025,001394,4166,0000000491,L0000000491,Gutierrez,Erin,Alyssa,,2018-09-02,02,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,176,Below Basic,
2026MAPSPR1.0AsmPre,2025,001394,4166,0000000491,L0000000491,Gutierrez,Erin,Alyssa,,2018-09-02,02,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,180,Below Basic,
2026MAPSPR1.0AsmPre,2026,001394,1245,0000000491,L0000000491,Gutierrez,Erin,Alyssa,,2018-09-02,03,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,187,Below Basic,Well Below Grade Level
2026MAPSPR1.0AsmPre,2026,001394,1245,0000000491,L0000000491,Gutierrez,Erin,Alyssa,,2018-09-02,03,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,194,Below Basic,
2026MAPSPR1.0AsmPre,2025,016958,4323,0000000492,L0000000492,Orozco,Victoria,,,2019-09-05,K,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,152,Below Basic,
2026MAPSPR1.0AsmPre,2025,016958,4323,0000000492,L0000000492,Orozco,Victoria,,,2019-09-05,K,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,159,Basic,
2026MAPSPR1.0AsmPre,2026,016958,8197,0000000492,L0000000492,Orozco,Victoria,,,2019-09-05,01,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,174,Basic,
2026MAPSPR1.0AsmPre,2026,016958,8197,0000000492,L0000000492,Orozco,Victoria,,,2019-09-05,01,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,172,Below Basic,
2026MAPSPR1.0AsmPre,2025,008831,7232,0000000493,L0000000493,Thompson,John,Mark,,2019-06-05,K,M,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,174,Advanced,
2026MAPSPR1.0AsmPre,2025,008831,7232,0000000493,L0000000493,Thompson,John,Mark,,2019-06-05,K,M,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,172,Proficient,
2026MAPSPR1.0AsmPre,2026,008831,9784,0000000493,L0000000493,Thompson,John,Mark,,2019-06-05,01,M,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,185,Proficient,
2026MAPSPR1.0AsmPre,2026,008831,9784,0000000493,L0000000493,Thompson,John,Mark,,2019-06-05,01,M,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,195,Advanced,
2026MAPSPR1.0AsmPre,2025,042496,8399,0000000494,L0000000494,Burns,Caroline,Pamela,,2019-05-21,K,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,166,Proficient,
2026MAPSPR1.0AsmPre,2025,042496,8399,0000000494,L0000000494,Burns,Caroline,Pamela,,2019-05-21,K,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,156,Basic,
2026MAPSPR1.0AsmPre,2026,042496,5025,0000000494,L0000000494,Burns,Caroline,Pamela,,2019-05-21,01,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,170,Below Basic,
2026MAPSPR1.0AsmPre,2026,042496,5025,0000000494,L0000000494,Burns,Caroline,Pamela,,2019-05-21,01,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,184,Basic,
2026MAPSPR1.0AsmPre,2026,095537,5684,0000000495,L0000000495,Johnson,Traci,Janet,,2020-07-07,K,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,167,Proficient,
2026MAPSPR1.0AsmPre,2026,095537,5684,0000000495,L0000000495,Johnson,Traci,Janet,,2020-07-07,K,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,171,Proficient,
2026MAPSPR1.0AsmPre,2024,106381,1893,0000000496,L0000000496,Lee,Frank,Roy,,2018-05-01,01,M,M,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,184,Proficient,
2026MAPSPR1.0AsmPre,2024,106381,1893,0000000496,L0000000496,Lee,Frank,Roy,,2018-05-01,01,M,M,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,192,Proficient,
2026MAPSPR1.0AsmPre,2025,106381,8400,0000000496,L0000000496,Lee,Frank,Roy,,2018-05-01,02,M,M,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,198,Proficient,
2026MAPSPR1.0AsmPre,2025,106381,8400,0000000496,L0000000496,Lee,Frank,Roy,,2018-05-01,02,M,M,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,208,Proficient,
2026MAPSPR1.0AsmPre,2026,106381,3945,0000000496,L0000000496,Lee,Frank,Roy,,2018-05-01,03,M,M,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,218,Proficient,On Grade Level
2026MAPSPR1.0AsmPre,2026,106381,3945,0000000496,L0000000496,Lee,Frank,Roy,,2018-05-01,03,M,M,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,220,Proficient,
2026MAPSPR1.0AsmPre,2026,109206,3686,0000000498,L0000000498,Carlson,Earl,Nicholas,,2020-02-25,K,M,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,171,Advanced,
2026MAPSPR1.0AsmPre,2026,109206,3686,0000000498,L0000000498,Carlson,Earl,Nicholas,,2020-02-25,K,M,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,177,Advanced,
2026MAPSPR1.0AsmPre,2025,033359,9383,0000000499,L0000000499,Howard,Stephanie,,,2019-04-24,K,F,B,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,176,Advanced,
2026MAPSPR1.0AsmPre,2025,033359,9383,0000000499,L0000000499,Howard,Stephanie,,,2019-04-24,K,F,B,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,173,Proficient,
2026MAPSPR1.0AsmPre,2026,033359,1719,0000000499,L0000000499,Howard,Stephanie,,,2019-04-24,01,F,B,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,184,Proficient,
2026MAPSPR1.0AsmPre,2026,033359,1719,0000000499,L0000000499,Howard,Stephanie,,,2019-04-24,01,F,B,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,195,Advanced,
2026MAPSPR1.0AsmPre,2025,093742,3459,0000000500,L0000000500,Perez,Jamie,,,2019-09-11,K,M,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,159,Basic,
2026MAPSPR1.0AsmPre,2025,093742,3459,0000000500,L0000000500,Perez,Jamie,,,2019-09-11,K,M,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,158,Basic,
2026MAPSPR1.0AsmPre,2026,093742,1840,0000000500,L0000000500,Perez,Jamie,,,2019-09-11,01,M,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,171,Below Basic,
2026MAPSPR1.0AsmPre,2026,093742,1840,0000000500,L0000000500,Perez,Jamie,,,2019-09-11,01,M,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,169,Below Basic,
2026MAPSPR1.0AsmPre,2025,058976,1094,0000000502,L0000000502,Williams,Cindy,Brittney,,2019-07-05,K,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,152,Below Basic,
2026MAPSPR1.0AsmPre,2025,058976,1094,0000000502,L0000000502,Williams,Cindy,Brittney,,2019-07-05,K,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,159,Basic,
2026MAPSPR1.0AsmPre,2026,058976,8794,0000000502,L0000000502,Williams,Cindy,Brittney,,2019-07-05,01,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,173,Below Basic,
2026MAPSPR1.0AsmPre,2026,058976,8794,0000000502,L0000000502,Williams,Cindy,Brittney,,2019-07-05,01,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,178,Below Basic,
2026MAPSPR1.0AsmPre,2026,100423,6718,0000000503,L0000000503,Kelley,Jason,James,,2020-04-13,K,M,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,172,Advanced,
2026MAPSPR1.0AsmPre,2026,100423,6718,0000000503,L0000000503,Kelley,Jason,James,,2020-04-13,K,M,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,179,Advanced,
2026MAPSPR1.0AsmPre,2025,041956,5889,0000000504,L0000000504,Stanley,Lorraine,Elizabeth,,2019-03-14,K,F,B,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,159,Basic,
2026MAPSPR1.0AsmPre,2025,041956,5889,0000000504,L0000000504,Stanley,Lorraine,Elizabeth,,2019-03-14,K,F,B,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,161,Basic,
2026MAPSPR1.0AsmPre,2026,041956,3920,0000000504,L0000000504,Stanley,Lorraine,Elizabeth,,2019-03-14,01,F,B,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,163,Below Basic,
2026MAPSPR1.0AsmPre,2026,041956,3920,0000000504,L0000000504,Stanley,Lorraine,Elizabeth,,2019-03-14,01,F,B,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,183,Basic,
2026MAPSPR1.0AsmPre,2026,091297,1587,0000000505,L0000000505,Williamson,Rachel,William,,2020-02-12,K,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,156,Basic,
2026MAPSPR1.0AsmPre,2026,091297,1587,0000000505,L0000000505,Williamson,Rachel,William,,2020-02-12,K,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,163,Proficient,
2026MAPSPR1.0AsmPre,2024,105954,7208,0000000506,L0000000506,Decker,Lisa,Paula,,2018-01-05,01,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,169,Below Basic,
2026MAPSPR1.0AsmPre,2024,105954,7208,0000000506,L0000000506,Decker,Lisa,Paula,,2018-01-05,01,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,183,Basic,
2026MAPSPR1.0AsmPre,2025,105954,2063,0000000506,L0000000506,Decker,Lisa,Paula,,2018-01-05,02,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,186,Below Basic,
2026MAPSPR1.0AsmPre,2025,105954,2063,0000000506,L0000000506,Decker,Lisa,Paula,,2018-01-05,02,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,197,Basic,
2026MAPSPR1.0AsmPre,2026,105954,5496,0000000506,L0000000506,Decker,Lisa,Paula,,2018-01-05,03,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,196,Below Basic,Well Below Grade Level
2026MAPSPR1.0AsmPre,2026,105954,5496,0000000506,L0000000506,Decker,Lisa,Paula,,2018-01-05,03,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,205,Basic,
2026MAPSPR1.0AsmPre,2026,054374,5705,0000000507,L0000000507,Clark,Andrew,Jon,,2020-05-23,K,M,I,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,156,Basic,
2026MAPSPR1.0AsmPre,2026,054374,5705,0000000507,L0000000507,Clark,Andrew,Jon,,2020-05-23,K,M,I,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,156,Basic,
2026MAPSPR1.0AsmPre,2024,039205,6797,0000000508,L0000000508,Rodriguez,Brandon,,,2018-06-18,01,M,I,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,171,Below Basic,
2026MAPSPR1.0AsmPre,2024,039205,6797,0000000508,L0000000508,Rodriguez,Brandon,,,2018-06-18,01,M,I,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,173,Below Basic,
2026MAPSPR1.0AsmPre,2025,039205,9154,0000000508,L0000000508,Rodriguez,Brandon,,,2018-06-18,02,M,I,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,194,Basic,
2026MAPSPR1.0AsmPre,2025,039205,9154,0000000508,L0000000508,Rodriguez,Brandon,,,2018-06-18,02,M,I,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,194,Basic,
2026MAPSPR1.0AsmPre,2026,039205,4812,0000000508,L0000000508,Rodriguez,Brandon,,,2018-06-18,03,M,I,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,194,Below Basic,Well Below Grade Level
2026MAPSPR1.0AsmPre,2026,039205,4812,0000000508,L0000000508,Rodriguez,Brandon,,,2018-06-18,03,M,I,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,201,Below Basic,
2026MAPSPR1.0AsmPre,2025,104826,2932,0000000509,L0000000509,Conway,Benjamin,Nathaniel,,2018-08-22,02,M,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,208,Advanced,
2026MAPSPR1.0AsmPre,2025,104826,2932,0000000509,L0000000509,Conway,Benjamin,Nathaniel,,2018-08-22,02,M,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,201,Proficient,
2026MAPSPR1.0AsmPre,2026,104826,7793,0000000509,L0000000509,Conway,Benjamin,Nathaniel,,2018-08-22,03,M,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,220,Advanced,Above Grade Level
2026MAPSPR1.0AsmPre,2026,104826,7793,0000000509,L0000000509,Conway,Benjamin,Nathaniel,,2018-08-22,03,M,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,225,Advanced,
2026MAPSPR1.0AsmPre,2024,070997,6307,0000000511,L0000000511,York,Darrell,,,2018-08-06,01,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,191,Advanced,
2026MAPSPR1.0AsmPre,2024,070997,6307,0000000511,L0000000511,York,Darrell,,,2018-08-06,01,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,190,Proficient,
2026MAPSPR1.0AsmPre,2025,070997,7488,0000000511,L0000000511,York,Darrell,,,2018-08-06,02,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,214,Advanced,
2026MAPSPR1.0AsmPre,2025,070997,7488,0000000511,L0000000511,York,Darrell,,,2018-08-06,02,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,216,Advanced,
2026MAPSPR1.0AsmPre,2026,070997,1477,0000000511,L0000000511,York,Darrell,,,2018-08-06,03,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,225,Advanced,Above Grade Level
2026MAPSPR1.0AsmPre,2026,070997,1477,0000000511,L0000000511,York,Darrell,,,2018-08-06,03,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,220,Proficient,
2026MAPSPR1.0AsmPre,2024,094635,8849,0000000512,L0000000512,Adams,Stephanie,Tina,,2018-11-22,01,F,B,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,169,Below Basic,
2026MAPSPR1.0AsmPre,2024,094635,8849,0000000512,L0000000512,Adams,Stephanie,Tina,,2018-11-22,01,F,B,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,176,Below Basic,
2026MAPSPR1.0AsmPre,2025,094635,8888,0000000512,L0000000512,Adams,Stephanie,Tina,,2018-11-22,02,F,B,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,183,Below Basic,
2026MAPSPR1.0AsmPre,2025,094635,8888,0000000512,L0000000512,Adams,Stephanie,Tina,,2018-11-22,02,F,B,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,190,Below Basic,
2026MAPSPR1.0AsmPre,2026,094635,9797,0000000512,L0000000512,Adams,Stephanie,Tina,,2018-11-22,03,F,B,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,198,Below Basic,Well Below Grade Level
2026MAPSPR1.0AsmPre,2026,094635,9797,0000000512,L0000000512,Adams,Stephanie,Tina,,2018-11-22,03,F,B,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,195,Below Basic,
2026MAPSPR1.0AsmPre,2025,003484,6434,0000000514,L0000000514,Dunlap,Heather,Brian,,2020-01-14,K,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,171,Advanced,
2026MAPSPR1.0AsmPre,2025,003484,6434,0000000514,L0000000514,Dunlap,Heather,Brian,,2020-01-14,K,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,181,Advanced,
2026MAPSPR1.0AsmPre,2026,003484,3446,0000000514,L0000000514,Dunlap,Heather,Brian,,2020-01-14,K,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,173,Advanced,
2026MAPSPR1.0AsmPre,2026,003484,3446,0000000514,L0000000514,Dunlap,Heather,Brian,,2020-01-14,K,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,184,Advanced,
2026MAPSPR1.0AsmPre,2024,103427,9753,0000000515,L0000000515,White,Leah,Erika,,2018-02-11,01,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,189,Proficient,
2026MAPSPR1.0AsmPre,2024,103427,9753,0000000515,L0000000515,White,Leah,Erika,,2018-02-11,01,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,197,Advanced,
2026MAPSPR1.0AsmPre,2025,103427,2914,0000000515,L0000000515,White,Leah,Erika,,2018-02-11,02,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,205,Advanced,
2026MAPSPR1.0AsmPre,2025,103427,2914,0000000515,L0000000515,White,Leah,Erika,,2018-02-11,02,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,216,Advanced,
2026MAPSPR1.0AsmPre,2026,103427,6152,0000000515,L0000000515,White,Leah,Erika,,2018-02-11,03,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,213,Proficient,On Grade Level
2026MAPSPR1.0AsmPre,2026,103427,6152,0000000515,L0000000515,White,Leah,Erika,,2018-02-11,03,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,230,Advanced,
2026MAPSPR1.0AsmPre,2024,060923,1612,0000000517,L0000000517,Pena,Jeremiah,Arthur,,2018-06-17,01,M,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,168,Below Basic,
2026MAPSPR1.0AsmPre,2024,060923,1612,0000000517,L0000000517,Pena,Jeremiah,Arthur,,2018-06-17,01,M,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,179,Basic,
2026MAPSPR1.0AsmPre,2026,060923,9192,0000000517,L0000000517,Pena,Jeremiah,Arthur,,2018-06-17,03,M,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,201,Basic,Below Grade Level
2026MAPSPR1.0AsmPre,2026,060923,9192,0000000517,L0000000517,Pena,Jeremiah,Arthur,,2018-06-17,03,M,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,197,Below Basic,
2026MAPSPR1.0AsmPre,2026,077124,1598,0000000518,L0000000518,Levine,Laura,Krystal,,2020-06-16,K,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,176,Advanced,
2026MAPSPR1.0AsmPre,2026,077124,1598,0000000518,L0000000518,Levine,Laura,Krystal,,2020-06-16,K,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,175,Advanced,
2026MAPSPR1.0AsmPre,2024,092509,2689,0000000520,L0000000520,Michael,Lisa,Alexandra,,2018-11-10,01,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,193,Advanced,
2026MAPSPR1.0AsmPre,2024,092509,2689,0000000520,L0000000520,Michael,Lisa,Alexandra,,2018-11-10,01,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,190,Proficient,
2026MAPSPR1.0AsmPre,2025,092509,6114,0000000520,L0000000520,Michael,Lisa,Alexandra,,2018-11-10,02,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,208,Advanced,
2026MAPSPR1.0AsmPre,2025,092509,6114,0000000520,L0000000520,Michael,Lisa,Alexandra,,2018-11-10,02,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,209,Proficient,
2026MAPSPR1.0AsmPre,2026,092509,4285,0000000520,L0000000520,Michael,Lisa,Alexandra,,2018-11-10,03,F,W,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,218,Proficient,On Grade Level
2026MAPSPR1.0AsmPre,2026,092509,4285,0000000520,L0000000520,Michael,Lisa,Alexandra,,2018-11-10,03,F,W,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,221,Proficient,
2026MAPSPR1.0AsmPre,2025,034246,2875,0000000521,L0000000521,Cordova,John,David,,2019-09-27,K,M,B,MAP,CBT,Test,Administrator,Reading,Spring,1,testadmin@school.edu,162,Proficient,
2026MAPSPR1.0AsmPre,2025,034246,2875,0000000521,L0000000521,Cordova,John,David,,2019-09-27,K,M,B,MAP,CBT,Test,Administrator,Math,Spring,1,testadmin@school.edu,164,Proficient,
