CollectionVersion,CurrentSchoolYear,ReportingDistrictCode,ReportingSchoolCode,StateID,LocalStudentID,StudentLastName,StudentFirstName,StudentMiddleName,StudentNameSuffix,StudentDateOfBirth,StudentGradeLevel,StudentGender,StudentRaceEthn,AssignNum,DualCreditSite,ReceivingCollDistCode,SendDistCode,SendSchoolCode,EDSSN,PosCode,CTEProgType,Disadvantaged,IEPDisability,Adult,LocCourseNum,LocCourseName,LocSecNum,CourseNum
2026Oct1.0StuAssign,2026,009808,3822,0000001142,L0000001142,Ritter,Christina,,,2021-11-02,PK,F,W,1,,,,,786412016,01,,Y,12,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2024,070339,7850,0000001143,L0000001143,Murphy,John,,,2019-04-06,PK,F,W,1,,,,,327441564,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2025,070339,1475,0000001143,L0000001143,Murphy,John,,,2019-04-06,K,F,W,1,,,,,692496900,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2025,070339,1475,0000001143,L0000001143,Murphy,John,,,2019-04-06,K,F,W,2,,,,,684580980,01,,Y,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2025,070339,1475,0000001143,L0000001143,Murphy,John,,,2019-04-06,K,F,W,3,,,,,400666153,01,,Y,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2026,070339,2319,0000001143,L0000001143,Murphy,John,,,2019-04-06,01,F,W,1,,,,,441847232,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2026,070339,2319,0000001143,L0000001143,Murphy,John,,,2019-04-06,01,F,W,2,,,,,654409208,01,,Y,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2026,070339,2319,0000001143,L0000001143,Murphy,John,,,2019-04-06,01,F,W,3,,,,,304020536,01,,Y,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2024,029590,6325,0000001144,L0000001144,Ellison,Christopher,Debbie,,2018-11-18,01,F,B,1,,,,,962401178,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2024,029590,6325,0000001144,L0000001144,Ellison,Christopher,Debbie,,2018-11-18,01,F,B,2,,,,,376237608,01,,Y,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2024,029590,6325,0000001144,L0000001144,Ellison,Christopher,Debbie,,2018-11-18,01,F,B,3,,,,,356895269,01,,Y,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2025,029590,2490,0000001144,L0000001144,Ellison,Christopher,Debbie,,2018-11-18,02,F,B,1,,,,,699965527,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2025,029590,2490,0000001144,L0000001144,Ellison,Christopher,Debbie,,2018-11-18,02,F,B,2,,,,,418527224,01,,Y,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2025,029590,2490,0000001144,L0000001144,Ellison,Christopher,Debbie,,2018-11-18,02,F,B,3,,,,,750377191,01,,Y,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2024,059133,7378,0000001145,L0000001145,Perry,Rodney,Samuel,,2018-06-27,01,M,W,1,,,,,851173906,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2024,059133,7378,0000001145,L0000001145,Perry,Rodney,Samuel,,2018-06-27,01,M,W,2,,,,,288400610,01,,Y,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2024,059133,7378,0000001145,L0000001145,Perry,Rodney,Samuel,,2018-06-27,01,M,W,3,,,,,888521330,01,,Y,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2025,059133,3644,0000001145,L0000001145,Perry,Rodney,Samuel,,2018-06-27,02,M,W,1,,,,,619964614,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2025,059133,3644,0000001145,L0000001145,Perry,Rodney,Samuel,,2018-06-27,02,M,W,2,,,,,600149578,01,,Y,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2025,059133,3644,0000001145,L0000001145,Perry,Rodney,Samuel,,2018-06-27,02,M,W,3,,,,,720137843,01,,Y,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2026,059133,4920,0000001145,L0000001145,Perry,Rodney,Samuel,,2018-06-27,03,M,W,1,,,,,435479740,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2026,059133,4920,0000001145,L0000001145,Perry,Rodney,Samuel,,2018-06-27,03,M,W,2,,,,,482647718,01,,Y,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2026,059133,4920,0000001145,L0000001145,Perry,Rodney,Samuel,,2018-06-27,03,M,W,3,,,,,153699459,01,,Y,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2024,031645,6287,0000001146,L0000001146,Carroll,Susan,Catherine,,2020-10-19,PK,F,W,1,,,,,720581576,01,,N,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2025,031645,8555,0000001146,L0000001146,Carroll,Susan,Catherine,,2020-10-19,PK,F,W,1,,,,,403214893,01,,N,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2026,031645,8268,0000001146,L0000001146,Carroll,Susan,Catherine,,2020-10-19,K,F,W,1,,,,,987902626,01,,N,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2026,031645,8268,0000001146,L0000001146,Carroll,Susan,Catherine,,2020-10-19,K,F,W,2,,,,,700599294,01,,N,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2026,031645,8268,0000001146,L0000001146,Carroll,Susan,Catherine,,2020-10-19,K,F,W,3,,,,,363702378,01,,N,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2024,010666,2821,0000001147,L0000001147,Fuller,Monica,Joshua,,2019-01-15,PK,F,W,1,,,,,254442912,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2025,010666,3609,0000001147,L0000001147,Fuller,Monica,Joshua,,2019-01-15,K,F,W,1,,,,,515117388,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2025,010666,3609,0000001147,L0000001147,Fuller,Monica,Joshua,,2019-01-15,K,F,W,2,,,,,181981844,01,,Y,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2025,010666,3609,0000001147,L0000001147,Fuller,Monica,Joshua,,2019-01-15,K,F,W,3,,,,,523787923,01,,Y,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2024,025700,7657,0000001148,L0000001148,Snyder,Nathan,Daniel,,2020-08-07,PK,M,B,1,,,,,613165120,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2026,025700,2152,0000001148,L0000001148,Snyder,Nathan,Daniel,,2020-08-07,K,M,B,1,,,,,506859040,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2026,025700,2152,0000001148,L0000001148,Snyder,Nathan,Daniel,,2020-08-07,K,M,B,2,,,,,384559597,01,,Y,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2026,025700,2152,0000001148,L0000001148,Snyder,Nathan,Daniel,,2020-08-07,K,M,B,3,,,,,461044230,01,,Y,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2024,075063,9803,0000001149,L0000001149,Martin,Penny,Jennifer,,2018-09-02,01,F,W,1,,,,,614415762,01,,N,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2024,075063,9803,0000001149,L0000001149,Martin,Penny,Jennifer,,2018-09-02,01,F,W,2,,,,,908325646,01,,N,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2024,075063,9803,0000001149,L0000001149,Martin,Penny,Jennifer,,2018-09-02,01,F,W,3,,,,,909969414,01,,N,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2025,075063,9751,0000001149,L0000001149,Martin,Penny,Jennifer,,2018-09-02,02,F,W,1,,,,,428175563,01,,N,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2025,075063,9751,0000001149,L0000001149,Martin,Penny,Jennifer,,2018-09-02,02,F,W,2,,,,,527489978,01,,N,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2025,075063,9751,0000001149,L0000001149,Martin,Penny,Jennifer,,2018-09-02,02,F,W,3,,,,,690208708,01,,N,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2026,075063,1979,0000001149,L0000001149,Martin,Penny,Jennifer,,2018-09-02,03,F,W,1,,,,,517786477,01,,N,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2026,075063,1979,0000001149,L0000001149,Martin,Penny,Jennifer,,2018-09-02,03,F,W,2,,,,,599179528,01,,N,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2026,075063,1979,0000001149,L0000001149,Martin,Penny,Jennifer,,2018-09-02,03,F,W,3,,,,,979464737,01,,N,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2024,088443,6953,0000001150,L0000001150,Murray,Danielle,Emma,,2019-05-26,PK,F,W,1,,,,,851552707,01,,Y,16,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2025,088443,8209,0000001150,L0000001150,Murray,Danielle,Emma,,2019-05-26,K,F,W,1,,,,,648299661,01,,Y,16,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2025,088443,8209,0000001150,L0000001150,Murray,Danielle,Emma,,2019-05-26,K,F,W,2,,,,,869942130,01,,Y,16,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2025,088443,8209,0000001150,L0000001150,Murray,Danielle,Emma,,2019-05-26,K,F,W,3,,,,,524624669,01,,Y,16,N,MA-001,Math,A,
2026Oct1.0StuAssign,2026,088443,5300,0000001150,L0000001150,Murray,Danielle,Emma,,2019-05-26,01,F,W,1,,,,,363297272,01,,Y,16,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2026,088443,5300,0000001150,L0000001150,Murray,Danielle,Emma,,2019-05-26,01,F,W,2,,,,,385617377,01,,Y,16,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2026,088443,5300,0000001150,L0000001150,Murray,Danielle,Emma,,2019-05-26,01,F,W,3,,,,,137473378,01,,Y,16,N,MA-001,Math,A,
2026Oct1.0StuAssign,2024,072661,3768,0000001151,L0000001151,Stark,Alexandra,Ashley,,2020-10-28,PK,F,W,1,,,,,478594574,01,,N,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2025,072661,4982,0000001151,L0000001151,Stark,Alexandra,Ashley,,2020-10-28,PK,F,W,1,,,,,670727793,01,,N,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2026,072661,2591,0000001151,L0000001151,Stark,Alexandra,Ashley,,2020-10-28,K,F,W,1,,,,,254415521,01,,N,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2026,072661,2591,0000001151,L0000001151,Stark,Alexandra,Ashley,,2020-10-28,K,F,W,2,,,,,910488834,01,,N,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2026,072661,2591,0000001151,L0000001151,Stark,Alexandra,Ashley,,2020-10-28,K,F,W,3,,,,,839750772,01,,N,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2024,007998,5009,0000001152,L0000001152,Allen,Barry,Joshua,,2019-02-15,PK,M,W,1,,,,,757379510,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2025,007998,8285,0000001152,L0000001152,Allen,Barry,Joshua,,2019-02-15,K,M,W,1,,,,,137833251,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2025,007998,8285,0000001152,L0000001152,Allen,Barry,Joshua,,2019-02-15,K,M,W,2,,,,,755177034,01,,Y,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2025,007998,8285,0000001152,L0000001152,Allen,Barry,Joshua,,2019-02-15,K,M,W,3,,,,,801428627,01,,Y,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2026,007998,5510,0000001152,L0000001152,Allen,Barry,Joshua,,2019-02-15,01,M,W,1,,,,,602653100,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2026,007998,5510,0000001152,L0000001152,Allen,Barry,Joshua,,2019-02-15,01,M,W,2,,,,,152452454,01,,Y,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2026,007998,5510,0000001152,L0000001152,Allen,Barry,Joshua,,2019-02-15,01,M,W,3,,,,,893654352,01,,Y,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2024,035607,5725,0000001153,L0000001153,Garcia,George,Andrew,,2018-02-08,01,F,W,1,,,,,784808849,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2024,035607,5725,0000001153,L0000001153,Garcia,George,Andrew,,2018-02-08,01,F,W,2,,,,,553779420,01,,Y,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2024,035607,5725,0000001153,L0000001153,Garcia,George,Andrew,,2018-02-08,01,F,W,3,,,,,953629133,01,,Y,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2024,035607,5725,0000001153,L0000001153,Garcia,George,Andrew,,2018-02-08,01,F,W,4,,,,,658650609,01,,Y,0,N,RD-INT,Reading Intervention,B,
2026Oct1.0StuAssign,2025,035607,6024,0000001153,L0000001153,Garcia,George,Andrew,,2018-02-08,02,F,W,1,,,,,263231549,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2025,035607,6024,0000001153,L0000001153,Garcia,George,Andrew,,2018-02-08,02,F,W,2,,,,,596918443,01,,Y,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2025,035607,6024,0000001153,L0000001153,Garcia,George,Andrew,,2018-02-08,02,F,W,3,,,,,327083218,01,,Y,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2025,035607,6024,0000001153,L0000001153,Garcia,George,Andrew,,2018-02-08,02,F,W,4,,,,,831076924,01,,Y,0,N,RD-INT,Reading Intervention,B,
2026Oct1.0StuAssign,2026,035607,5992,0000001153,L0000001153,Garcia,George,Andrew,,2018-02-08,03,F,W,1,,,,,726151518,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2026,035607,5992,0000001153,L0000001153,Garcia,George,Andrew,,2018-02-08,03,F,W,2,,,,,907460766,01,,Y,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2026,035607,5992,0000001153,L0000001153,Garcia,George,Andrew,,2018-02-08,03,F,W,3,,,,,405709355,01,,Y,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2025,110763,3106,0000001154,L0000001154,Nelson,Michael,Adam,,2021-01-27,PK,M,W,1,,,,,631716170,01,,N,16,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2026,110763,4734,0000001154,L0000001154,Nelson,Michael,Adam,,2021-01-27,PK,M,W,1,,,,,190954803,01,,N,16,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2024,099224,5963,0000001155,L0000001155,Ramos,Stephanie,Kim,,2020-07-20,PK,F,W,1,,,,,429679747,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2025,099224,9332,0000001155,L0000001155,Ramos,Stephanie,Kim,,2020-07-20,K,F,W,1,,,,,811577549,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2025,099224,9332,0000001155,L0000001155,Ramos,Stephanie,Kim,,2020-07-20,K,F,W,2,,,,,484677897,01,,Y,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2025,099224,9332,0000001155,L0000001155,Ramos,Stephanie,Kim,,2020-07-20,K,F,W,3,,,,,899334770,01,,Y,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2026,099224,3791,0000001155,L0000001155,Ramos,Stephanie,Kim,,2020-07-20,K,F,W,1,,,,,462023788,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2026,099224,3791,0000001155,L0000001155,Ramos,Stephanie,Kim,,2020-07-20,K,F,W,2,,,,,356942515,01,,Y,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2026,099224,3791,0000001155,L0000001155,Ramos,Stephanie,Kim,,2020-07-20,K,F,W,3,,,,,783216131,01,,Y,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2024,068198,9209,0000001156,L0000001156,Myers,Jennifer,Penny,,2018-07-11,01,F,W,1,,,,,811405680,01,,N,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2024,068198,9209,0000001156,L0000001156,Myers,Jennifer,Penny,,2018-07-11,01,F,W,2,,,,,133820827,01,,N,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2024,068198,9209,0000001156,L0000001156,Myers,Jennifer,Penny,,2018-07-11,01,F,W,3,,,,,217728385,01,,N,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2025,068198,3770,0000001156,L0000001156,Myers,Jennifer,Penny,,2018-07-11,02,F,W,1,,,,,718172706,01,,N,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2025,068198,3770,0000001156,L0000001156,Myers,Jennifer,Penny,,2018-07-11,02,F,W,2,,,,,698583118,01,,N,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2025,068198,3770,0000001156,L0000001156,Myers,Jennifer,Penny,,2018-07-11,02,F,W,3,,,,,836687260,01,,N,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2026,068198,7223,0000001156,L0000001156,Myers,Jennifer,Penny,,2018-07-11,03,F,W,1,,,,,546282131,01,,N,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2026,068198,7223,0000001156,L0000001156,Myers,Jennifer,Penny,,2018-07-11,03,F,W,2,,,,,801309740,01,,N,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2026,068198,7223,0000001156,L0000001156,Myers,Jennifer,Penny,,2018-07-11,03,F,W,3,,,,,872903301,01,,N,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2026,068198,7223,0000001156,L0000001156,Myers,Jennifer,Penny,,2018-07-11,03,F,W,4,,,,,901216951,01,,N,0,N,RD-INT,Reading Intervention,B,
2026Oct1.0StuAssign,2024,101987,5559,0000001157,L0000001157,Wright,James,Dakota,,2020-06-28,PK,M,W,1,,,,,378186404,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2025,101987,4226,0000001157,L0000001157,Wright,James,Dakota,,2020-06-28,PK,M,W,1,,,,,576394069,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2026,101987,1199,0000001157,L0000001157,Wright,James,Dakota,,2020-06-28,K,M,W,1,,,,,713529792,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2026,101987,1199,0000001157,L0000001157,Wright,James,Dakota,,2020-06-28,K,M,W,2,,,,,751924277,01,,Y,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2026,101987,1199,0000001157,L0000001157,Wright,James,Dakota,,2020-06-28,K,M,W,3,,,,,820290795,01,,Y,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2024,103530,9587,0000001158,L0000001158,Lee,William,George,,2018-05-23,01,M,W,1,,,,,979345427,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2024,103530,9587,0000001158,L0000001158,Lee,William,George,,2018-05-23,01,M,W,2,,,,,587792141,01,,Y,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2024,103530,9587,0000001158,L0000001158,Lee,William,George,,2018-05-23,01,M,W,3,,,,,863789517,01,,Y,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2025,103530,1538,0000001158,L0000001158,Lee,William,George,,2018-05-23,02,M,W,1,,,,,120155150,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2025,103530,1538,0000001158,L0000001158,Lee,William,George,,2018-05-23,02,M,W,2,,,,,845536404,01,,Y,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2025,103530,1538,0000001158,L0000001158,Lee,William,George,,2018-05-23,02,M,W,3,,,,,923280520,01,,Y,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2026,103530,6398,0000001158,L0000001158,Lee,William,George,,2018-05-23,03,M,W,1,,,,,834774326,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2026,103530,6398,0000001158,L0000001158,Lee,William,George,,2018-05-23,03,M,W,2,,,,,391762179,01,,Y,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2026,103530,6398,0000001158,L0000001158,Lee,William,George,,2018-05-23,03,M,W,3,,,,,988388847,01,,Y,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2024,057558,9810,0000001159,L0000001159,Jackson,Ronald,,,2020-01-17,PK,M,W,1,,,,,314661290,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2026,057558,9567,0000001159,L0000001159,Jackson,Ronald,,,2020-01-17,K,M,W,1,,,,,393408318,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2026,057558,9567,0000001159,L0000001159,Jackson,Ronald,,,2020-01-17,K,M,W,2,,,,,638890854,01,,Y,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2026,057558,9567,0000001159,L0000001159,Jackson,Ronald,,,2020-01-17,K,M,W,3,,,,,575564277,01,,Y,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2024,023513,5015,0000001160,L0000001160,Lopez,Erin,Kristina,,2018-06-11,01,F,W,1,,,,,142396102,01,,N,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2024,023513,5015,0000001160,L0000001160,Lopez,Erin,Kristina,,2018-06-11,01,F,W,2,,,,,122704933,01,,N,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2024,023513,5015,0000001160,L0000001160,Lopez,Erin,Kristina,,2018-06-11,01,F,W,3,,,,,904839225,01,,N,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2025,023513,5354,0000001160,L0000001160,Lopez,Erin,Kristina,,2018-06-11,02,F,W,1,,,,,706410986,01,,N,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2025,023513,5354,0000001160,L0000001160,Lopez,Erin,Kristina,,2018-06-11,02,F,W,2,,,,,649474587,01,,N,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2025,023513,5354,0000001160,L0000001160,Lopez,Erin,Kristina,,2018-06-11,02,F,W,3,,,,,155805896,01,,N,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2026,023513,4113,0000001160,L0000001160,Lopez,Erin,Kristina,,2018-06-11,03,F,W,1,,,,,745013478,01,,N,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2026,023513,4113,0000001160,L0000001160,Lopez,Erin,Kristina,,2018-06-11,03,F,W,2,,,,,542093473,01,,N,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2026,023513,4113,0000001160,L0000001160,Lopez,Erin,Kristina,,2018-06-11,03,F,W,3,,,,,452232853,01,,N,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2024,109095,3171,0000001161,L0000001161,Morris,Jesse,Daniel,,2020-10-12,PK,F,I,1,,,,,463289015,01,,N,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2025,109095,8819,0000001161,L0000001161,Morris,Jesse,Daniel,,2020-10-12,PK,F,I,1,,,,,710396378,01,,N,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2026,109095,1836,0000001161,L0000001161,Morris,Jesse,Daniel,,2020-10-12,K,F,I,1,,,,,135857049,01,,N,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2026,109095,1836,0000001161,L0000001161,Morris,Jesse,Daniel,,2020-10-12,K,F,I,2,,,,,407325105,01,,N,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2026,109095,1836,0000001161,L0000001161,Morris,Jesse,Daniel,,2020-10-12,K,F,I,3,,,,,289684793,01,,N,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2024,081022,2366,0000001162,L0000001162,Briggs,Stephen,Cameron,,2019-09-12,PK,F,W,1,,,,,875199976,01,,N,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2025,081022,4522,0000001162,L0000001162,Briggs,Stephen,Cameron,,2019-09-12,K,F,W,1,,,,,169590302,01,,N,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2025,081022,4522,0000001162,L0000001162,Briggs,Stephen,Cameron,,2019-09-12,K,F,W,2,,,,,832537776,01,,N,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2025,081022,4522,0000001162,L0000001162,Briggs,Stephen,Cameron,,2019-09-12,K,F,W,3,,,,,511727625,01,,N,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2024,054830,8252,0000001163,L0000001163,Mooney,Randall,Jonathan,,2020-09-09,PK,M,W,1,,,,,988160059,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2025,054830,8475,0000001163,L0000001163,Mooney,Randall,Jonathan,,2020-09-09,PK,M,W,1,,,,,650530180,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2026,054830,7671,0000001163,L0000001163,Mooney,Randall,Jonathan,,2020-09-09,K,M,W,1,,,,,450515796,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2026,054830,7671,0000001163,L0000001163,Mooney,Randall,Jonathan,,2020-09-09,K,M,W,2,,,,,189218956,01,,Y,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2026,054830,7671,0000001163,L0000001163,Mooney,Randall,Jonathan,,2020-09-09,K,M,W,3,,,,,951279556,01,,Y,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2025,002425,9311,0000001164,L0000001164,Gregory,Vicki,Melissa,,2021-12-23,PK,F,W,1,,,,,565555701,01,,Y,4,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2026,002425,5328,0000001164,L0000001164,Gregory,Vicki,Melissa,,2021-12-23,PK,F,W,1,,,,,311572231,01,,Y,4,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2025,078736,5510,0000001165,L0000001165,Estrada,Grace,Tiffany,,2021-12-07,PK,F,W,1,,,,,474745301,01,,N,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2026,078736,2826,0000001165,L0000001165,Estrada,Grace,Tiffany,,2021-12-07,PK,F,W,1,,,,,628193293,01,,N,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2024,091869,8988,0000001166,L0000001166,Gordon,William,Judy,,2020-10-10,PK,F,W,1,,,,,633663664,01,,N,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2025,091869,9122,0000001166,L0000001166,Gordon,William,Judy,,2020-10-10,PK,F,W,1,,,,,266901070,01,,N,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2026,091869,8078,0000001166,L0000001166,Gordon,William,Judy,,2020-10-10,K,F,W,1,,,,,107312980,01,,N,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2026,091869,8078,0000001166,L0000001166,Gordon,William,Judy,,2020-10-10,K,F,W,2,,,,,661626527,01,,N,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2026,091869,8078,0000001166,L0000001166,Gordon,William,Judy,,2020-10-10,K,F,W,3,,,,,722918199,01,,N,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2024,059099,6610,0000001167,L0000001167,Harvey,Oscar,Peter,,2018-11-07,01,M,W,1,,,,,765251793,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2024,059099,6610,0000001167,L0000001167,Harvey,Oscar,Peter,,2018-11-07,01,M,W,2,,,,,212558262,01,,Y,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2024,059099,6610,0000001167,L0000001167,Harvey,Oscar,Peter,,2018-11-07,01,M,W,3,,,,,795634635,01,,Y,0,N,MA-001,Math,A,
