CollectionVersion,CurrentSchoolYear,ReportingDistrictCode,ReportingSchoolCode,StateID,LocalStudentID,LastName,FirstName,MiddleName,Suffix,DateOfBirth,StudentGradeLevel,Gender,RaceEthnicity,Assessment,TstMethod,EDFirstName,EDLastName,Subject,Period,Sort,ExaminerEmail,CompositeScore,ProficiencyLevel
2026LEPELL1.0AsmPre,2026,100547,7666,0000000741,L0000000741,Morris,Barry,Kayla,,2020-04-13,K,F,B,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,1.6,Level 1-2: Entering/Emerging
2026LEPELL1.0AsmPre,2024,027516,9106,0000000763,L0000000763,Mitchell,Christine,Christina,,2018-07-27,01,F,A,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,3.2,Level 3: Developing
2026LEPELL1.0AsmPre,2025,027516,1599,0000000763,L0000000763,Mitchell,Christine,Christina,,2018-07-27,02,F,A,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,3.5,Level 3: Developing
2026LEPELL1.0AsmPre,2026,027516,4840,0000000763,L0000000763,Mitchell,Christine,Christina,,2018-07-27,03,F,A,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,4.7,Level 4: Expanding
2026LEPELL1.0AsmPre,2026,004726,8171,0000000786,L0000000786,Wells,Amy,Elaine,,2020-05-07,K,F,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,2.8,Level 3: Developing
2026LEPELL1.0AsmPre,2026,066408,7297,0000000813,L0000000813,Yoder,David,Diana,,2020-12-14,01,F,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,3.1,Level 3: Developing
2026LEPELL1.0AsmPre,2026,057675,8970,0000000817,L0000000817,Reynolds,Daniel,Amber,,2020-01-01,K,F,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,2.1,Level 1-2: Entering/Emerging
2026LEPELL1.0AsmPre,2024,062080,5355,0000000821,L0000000821,Fernandez,Kimberly,Kristen,,2019-06-25,K,F,A,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,1.6,Level 1-2: Entering/Emerging
2026LEPELL1.0AsmPre,2025,062080,8036,0000000821,L0000000821,Fernandez,Kimberly,Kristen,,2019-06-25,K,F,A,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,2.7,Level 3: Developing
2026LEPELL1.0AsmPre,2026,062080,6164,0000000821,L0000000821,Fernandez,Kimberly,Kristen,,2019-06-25,01,F,A,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,3.0,Level 3: Developing
2026LEPELL1.0AsmPre,2024,041100,8904,0000000841,L0000000841,Hogan,Destiny,Cheryl,,2018-12-06,01,F,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,1.9,Level 1-2: Entering/Emerging
2026LEPELL1.0AsmPre,2025,041100,4205,0000000841,L0000000841,Hogan,Destiny,Cheryl,,2018-12-06,02,F,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,3.3,Level 3: Developing
2026LEPELL1.0AsmPre,2024,024873,3418,0000000842,L0000000842,Mitchell,Bradley,Deanna,,2018-10-07,01,F,A,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,3.1,Level 3: Developing
2026LEPELL1.0AsmPre,2025,024873,3756,0000000842,L0000000842,Mitchell,Bradley,Deanna,,2018-10-07,02,F,A,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,3.5,Level 3: Developing
2026LEPELL1.0AsmPre,2026,024873,8763,0000000842,L0000000842,Mitchell,Bradley,Deanna,,2018-10-07,03,F,A,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,4.9,Level 4: Expanding
2026LEPELL1.0AsmPre,2026,069077,7946,0000000863,L0000000863,Adams,Harold,,,2020-07-04,K,M,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,2.2,Level 1-2: Entering/Emerging
2026LEPELL1.0AsmPre,2025,041889,5337,0000000868,L0000000868,Rojas,Kara,Jennifer,,2019-04-17,K,F,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,1.5,Level 1-2: Entering/Emerging
2026LEPELL1.0AsmPre,2026,041889,4562,0000000868,L0000000868,Rojas,Kara,Jennifer,,2019-04-17,01,F,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,2.6,Level 3: Developing
2026LEPELL1.0AsmPre,2024,099654,9446,0000000869,L0000000869,Newman,Crystal,Theresa,,2018-10-25,01,F,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,2.0,Level 1-2: Entering/Emerging
2026LEPELL1.0AsmPre,2025,099654,8999,0000000869,L0000000869,Newman,Crystal,Theresa,,2018-10-25,02,F,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,4.9,Level 4: Expanding
2026LEPELL1.0AsmPre,2026,099654,6382,0000000869,L0000000869,Newman,Crystal,Theresa,,2018-10-25,03,F,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,3.0,Level 3: Developing
2026LEPELL1.0AsmPre,2025,027870,4251,0000000873,L0000000873,Erickson,Casey,,,2021-12-20,K,F,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,2.5,Level 3: Developing
2026LEPELL1.0AsmPre,2026,084147,9999,0000000892,L0000000892,Reese,Zachary,Austin,,2020-07-10,K,M,A,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,2.3,Level 1-2: Entering/Emerging
2026LEPELL1.0AsmPre,2025,023968,5011,0000000928,L0000000928,Ryan,Katherine,Kristen,,2019-11-02,K,F,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,2.2,Level 1-2: Entering/Emerging
2026LEPELL1.0AsmPre,2026,023968,2725,0000000928,L0000000928,Ryan,Katherine,Kristen,,2019-11-02,01,F,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,2.3,Level 1-2: Entering/Emerging
2026LEPELL1.0AsmPre,2025,035398,1513,0000000931,L0000000931,Davis,Steven,Glenn,,2019-01-27,K,M,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,3.1,Level 3: Developing
2026LEPELL1.0AsmPre,2026,035398,8046,0000000931,L0000000931,Davis,Steven,Glenn,,2019-01-27,01,M,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,2.6,Level 3: Developing
2026LEPELL1.0AsmPre,2024,065204,6770,0000000939,L0000000939,Brock,Denise,Kevin,,2018-02-25,01,F,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,3.1,Level 3: Developing
2026LEPELL1.0AsmPre,2025,065204,6502,0000000939,L0000000939,Brock,Denise,Kevin,,2018-02-25,02,F,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,3.7,Level 3: Developing
2026LEPELL1.0AsmPre,2026,065204,7113,0000000939,L0000000939,Brock,Denise,Kevin,,2018-02-25,03,F,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,3.5,Level 3: Developing
2026LEPELL1.0AsmPre,2026,078269,3927,0000000952,L0000000952,Roman,Bryan,,,2020-09-14,K,M,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,1.6,Level 1-2: Entering/Emerging
2026LEPELL1.0AsmPre,2026,047481,3073,0000000954,L0000000954,Henry,Jonathan,Bridget,,2020-03-13,K,F,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,2.2,Level 1-2: Entering/Emerging
2026LEPELL1.0AsmPre,2026,097488,1896,0000000998,L0000000998,Arias,Deborah,Jennifer,,2020-04-15,K,F,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,2.3,Level 1-2: Entering/Emerging
2026LEPELL1.0AsmPre,2025,068374,1458,0000001005,L0000001005,Green,Angela,Vickie,,2019-05-14,K,F,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,2.6,Level 3: Developing
2026LEPELL1.0AsmPre,2026,068374,5960,0000001005,L0000001005,Green,Angela,Vickie,,2019-05-14,01,F,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,2.4,Level 1-2: Entering/Emerging
2026LEPELL1.0AsmPre,2026,046206,3282,0000001018,L0000001018,Moyer,Kelly,Jennifer,,2020-12-09,K,F,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,2.0,Level 1-2: Entering/Emerging
2026LEPELL1.0AsmPre,2026,067745,5286,0000001071,L0000001071,Delgado,Christine,,,2020-08-05,K,F,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,3.0,Level 3: Developing
2026LEPELL1.0AsmPre,2026,088295,7000,0000001103,L0000001103,Brown,Kristin,,,2020-02-01,K,F,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,1.8,Level 1-2: Entering/Emerging
2026LEPELL1.0AsmPre,2026,101990,6281,0000001112,L0000001112,Boyle,Kristin,Daniel,,2020-11-21,K,F,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,1.8,Level 1-2: Entering/Emerging
2026LEPELL1.0AsmPre,2024,083849,6365,0000001186,L0000001186,King,Stanley,Erin,,2018-07-06,01,F,A,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,3.9,Level 3: Developing
2026LEPELL1.0AsmPre,2025,083849,4304,0000001186,L0000001186,King,Stanley,Erin,,2018-07-06,02,F,A,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,4.7,Level 4: Expanding
2026LEPELL1.0AsmPre,2026,083849,5441,0000001186,L0000001186,King,Stanley,Erin,,2018-07-06,03,F,A,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,5.2,Level 5: Bridging
2026LEPELL1.0AsmPre,2025,021269,8494,0000001204,L0000001204,Crosby,Rebecca,Hannah,,2019-05-11,K,F,P,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,2.1,Level 1-2: Entering/Emerging
2026LEPELL1.0AsmPre,2026,021269,3069,0000001204,L0000001204,Crosby,Rebecca,Hannah,,2019-05-11,01,F,P,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,3.3,Level 3: Developing
2026LEPELL1.0AsmPre,2025,076823,7520,0000001229,L0000001229,Bennett,Tiffany,Marissa,,2019-04-12,K,F,A,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,1.9,Level 1-2: Entering/Emerging
2026LEPELL1.0AsmPre,2026,076823,7629,0000001229,L0000001229,Bennett,Tiffany,Marissa,,2019-04-12,01,F,A,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,3.1,Level 3: Developing
2026LEPELL1.0AsmPre,2026,055672,1684,0000001259,L0000001259,Park,Nichole,Michelle,,2021-03-23,K,F,B,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,2.7,Level 3: Developing
2026LEPELL1.0AsmPre,2026,035822,6270,0000001266,L0000001266,Gonzalez,Alexa,Jessica,,2020-06-01,K,F,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,1.8,Level 1-2: Entering/Emerging
2026LEPELL1.0AsmPre,2024,095607,8410,0000001271,L0000001271,Bird,Stacy,Susan,,2018-11-12,01,F,A,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,2.4,Level 1-2: Entering/Emerging
2026LEPELL1.0AsmPre,2025,095607,6341,0000001271,L0000001271,Bird,Stacy,Susan,,2018-11-12,02,F,A,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,2.9,Level 3: Developing
2026LEPELL1.0AsmPre,2026,095607,9682,0000001271,L0000001271,Bird,Stacy,Susan,,2018-11-12,03,F,A,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,3.7,Level 3: Developing
2026LEPELL1.0AsmPre,2024,026446,3327,0000001301,L0000001301,Soto,Christina,,,2018-05-01,01,F,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,3.2,Level 3: Developing
2026LEPELL1.0AsmPre,2025,026446,3284,0000001301,L0000001301,Soto,Christina,,,2018-05-01,02,F,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,3.0,Level 3: Developing
2026LEPELL1.0AsmPre,2026,026446,3447,0000001301,L0000001301,Soto,Christina,,,2018-05-01,03,F,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,5.6,Level 6: Reaching
2026LEPELL1.0AsmPre,2025,038652,1212,0000001305,L0000001305,Powell,Jesse,Matthew,,2019-12-28,K,M,A,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,2.5,Level 3: Developing
2026LEPELL1.0AsmPre,2026,038652,6089,0000001305,L0000001305,Powell,Jesse,Matthew,,2019-12-28,01,M,A,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,3.1,Level 3: Developing
2026LEPELL1.0AsmPre,2026,054175,4760,0000001322,L0000001322,Shepherd,Joseph,Ricardo,,2020-03-06,K,M,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,2.7,Level 3: Developing
2026LEPELL1.0AsmPre,2026,086830,2833,0000001339,L0000001339,Smith,Ernest,Tony,,2020-10-13,K,M,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,1.7,Level 1-2: Entering/Emerging
2026LEPELL1.0AsmPre,2025,004917,8285,0000001352,L0000001352,Fleming,Sheri,,,2019-03-01,K,F,B,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,2.9,Level 3: Developing
2026LEPELL1.0AsmPre,2026,004917,3694,0000001352,L0000001352,Fleming,Sheri,,,2019-03-01,01,F,B,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,3.6,Level 3: Developing
2026LEPELL1.0AsmPre,2026,051633,2031,0000001364,L0000001364,Morris,Elizabeth,Christina,,2020-12-23,K,F,A,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,2.3,Level 1-2: Entering/Emerging
2026LEPELL1.0AsmPre,2024,027755,5563,0000001385,L0000001385,Roman,Nicholas,,,2018-07-26,01,M,P,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,3.1,Level 3: Developing
2026LEPELL1.0AsmPre,2025,027755,3730,0000001385,L0000001385,Roman,Nicholas,,,2018-07-26,02,M,P,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,4.3,Level 4: Expanding
2026LEPELL1.0AsmPre,2026,027755,2511,0000001385,L0000001385,Roman,Nicholas,,,2018-07-26,03,M,P,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,6.0,Level 6: Reaching
2026LEPELL1.0AsmPre,2025,097960,5956,0000001418,L0000001418,Jones,Heather,,,2019-03-19,K,F,A,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,2.5,Level 3: Developing
2026LEPELL1.0AsmPre,2026,097960,1554,0000001418,L0000001418,Jones,Heather,,,2019-03-19,01,F,A,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,2.8,Level 3: Developing
2026LEPELL1.0AsmPre,2024,107709,7744,0000001536,L0000001536,Morales,Sue,Heather,,2018-12-03,01,F,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,2.5,Level 3: Developing
2026LEPELL1.0AsmPre,2025,107709,2508,0000001536,L0000001536,Morales,Sue,Heather,,2018-12-03,02,F,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,3.7,Level 3: Developing
2026LEPELL1.0AsmPre,2026,107709,8768,0000001536,L0000001536,Morales,Sue,Heather,,2018-12-03,03,F,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,2.5,Level 3: Developing
2026LEPELL1.0AsmPre,2026,049893,9049,0000001545,L0000001545,Green,Gary,Sheila,,2020-08-26,K,F,A,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,1.2,Level 1-2: Entering/Emerging
2026LEPELL1.0AsmPre,2024,072412,9753,0000001552,L0000001552,Nunez,Jamie,Terri,,2018-02-19,01,F,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,3.5,Level 3: Developing
2026LEPELL1.0AsmPre,2025,072412,9877,0000001552,L0000001552,Nunez,Jamie,Terri,,2018-02-19,02,F,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,4.6,Level 4: Expanding
2026LEPELL1.0AsmPre,2026,072412,1264,0000001552,L0000001552,Nunez,Jamie,Terri,,2018-02-19,03,F,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,4.4,Level 4: Expanding
2026LEPELL1.0AsmPre,2025,115559,3180,0000001562,L0000001562,Cardenas,Nicholas,Gerald,,2019-01-22,K,M,A,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,2.7,Level 3: Developing
2026LEPELL1.0AsmPre,2026,115559,7412,0000001562,L0000001562,Cardenas,Nicholas,Gerald,,2019-01-22,01,M,A,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,2.3,Level 1-2: Entering/Emerging
2026LEPELL1.0AsmPre,2025,115120,2304,0000001563,L0000001563,Harris,Garrett,,,2019-01-12,K,F,B,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,2.7,Level 3: Developing
2026LEPELL1.0AsmPre,2026,115120,6535,0000001563,L0000001563,Harris,Garrett,,,2019-01-12,01,F,B,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,3.8,Level 3: Developing
2026LEPELL1.0AsmPre,2024,106505,6625,0000001564,L0000001564,Lang,Alejandro,Nathan,,2018-06-24,01,M,A,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,4.0,Level 4: Expanding
2026LEPELL1.0AsmPre,2025,106505,4631,0000001564,L0000001564,Lang,Alejandro,Nathan,,2018-06-24,02,M,A,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,4.0,Level 4: Expanding
2026LEPELL1.0AsmPre,2026,106505,9679,0000001564,L0000001564,Lang,Alejandro,Nathan,,2018-06-24,03,M,A,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,4.6,Level 4: Expanding
2026LEPELL1.0AsmPre,2024,055695,1256,0000001566,L0000001566,Roberts,Jennifer,Michelle,,2018-10-08,01,F,P,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,2.7,Level 3: Developing
2026LEPELL1.0AsmPre,2025,055695,5707,0000001566,L0000001566,Roberts,Jennifer,Michelle,,2018-10-08,02,F,P,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,3.9,Level 3: Developing
2026LEPELL1.0AsmPre,2026,055695,4181,0000001566,L0000001566,Roberts,Jennifer,Michelle,,2018-10-08,03,F,P,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,2.3,Level 1-2: Entering/Emerging
2026LEPELL1.0AsmPre,2026,010679,8036,0000001620,L0000001620,Chaney,Brittney,Laura,,2020-02-08,K,F,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,2.8,Level 3: Developing
2026LEPELL1.0AsmPre,2026,104233,2368,0000001633,L0000001633,Hale,Kaitlin,Melissa,,2020-04-01,K,F,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,2.6,Level 3: Developing
2026LEPELL1.0AsmPre,2025,111279,4495,0000001647,L0000001647,Williams,Shawna,Julia,,2019-11-08,K,F,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,3.2,Level 3: Developing
2026LEPELL1.0AsmPre,2025,087814,7822,0000001650,L0000001650,Thomas,Joseph,Cameron,,2019-10-26,K,M,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,1.5,Level 1-2: Entering/Emerging
2026LEPELL1.0AsmPre,2026,087814,8933,0000001650,L0000001650,Thomas,Joseph,Cameron,,2019-10-26,01,M,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,3.0,Level 3: Developing
2026LEPELL1.0AsmPre,2024,081442,9795,0000001668,L0000001668,Flores,Robert,Carol,,2020-05-14,K,F,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,2.6,Level 3: Developing
2026LEPELL1.0AsmPre,2026,081442,2296,0000001668,L0000001668,Flores,Robert,Carol,,2020-05-14,K,F,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,1.5,Level 1-2: Entering/Emerging
2026LEPELL1.0AsmPre,2025,037595,8032,0000001673,L0000001673,Cohen,Carol,Lori,,2019-01-09,K,F,A,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,2.0,Level 1-2: Entering/Emerging
2026LEPELL1.0AsmPre,2026,037595,8654,0000001673,L0000001673,Cohen,Carol,Lori,,2019-01-09,01,F,A,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,3.1,Level 3: Developing
2026LEPELL1.0AsmPre,2025,088012,4379,0000001675,L0000001675,Morse,Casey,Teresa,,2019-08-11,K,F,A,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,1.7,Level 1-2: Entering/Emerging
2026LEPELL1.0AsmPre,2026,088012,3725,0000001675,L0000001675,Morse,Casey,Teresa,,2019-08-11,01,F,A,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,2.9,Level 3: Developing
2026LEPELL1.0AsmPre,2026,069752,7212,0000001693,L0000001693,Mccormick,Donald,Richard,,2020-01-17,K,M,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,1.7,Level 1-2: Entering/Emerging
2026LEPELL1.0AsmPre,2024,045866,7876,0000001697,L0000001697,Mayer,Laura,Ian,,2018-10-05,01,F,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,2.3,Level 1-2: Entering/Emerging
2026LEPELL1.0AsmPre,2025,045866,9753,0000001697,L0000001697,Mayer,Laura,Ian,,2018-10-05,02,F,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,4.2,Level 4: Expanding
2026LEPELL1.0AsmPre,2026,045866,7639,0000001697,L0000001697,Mayer,Laura,Ian,,2018-10-05,03,F,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,5.9,Level 6: Reaching
2026LEPELL1.0AsmPre,2024,064885,4878,0000001700,L0000001700,Keith,Corey,,,2018-09-21,01,F,A,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,2.6,Level 3: Developing
2026LEPELL1.0AsmPre,2025,064885,6873,0000001700,L0000001700,Keith,Corey,,,2018-09-21,02,F,A,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,4.4,Level 4: Expanding
2026LEPELL1.0AsmPre,2026,064885,9552,0000001700,L0000001700,Keith,Corey,,,2018-09-21,03,F,A,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,4.8,Level 4: Expanding
2026LEPELL1.0AsmPre,2026,075221,1159,0000001720,L0000001720,Sawyer,Jessica,Madison,,2020-01-25,K,F,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,2.7,Level 3: Developing
2026LEPELL1.0AsmPre,2025,093223,1312,0000001722,L0000001722,Harrell,Donald,Kayla,,2019-04-17,K,F,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,1.4,Level 1-2: Entering/Emerging
2026LEPELL1.0AsmPre,2026,093223,8293,0000001722,L0000001722,Harrell,Donald,Kayla,,2019-04-17,01,F,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,3.5,Level 3: Developing
2026LEPELL1.0AsmPre,2026,106175,6797,0000001727,L0000001727,Jones,Felicia,Andrea,,2020-01-24,K,F,A,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,2.7,Level 3: Developing
2026LEPELL1.0AsmPre,2026,004263,3855,0000001730,L0000001730,Morgan,Benjamin,Matthew,,2020-03-04,K,M,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,2.9,Level 3: Developing
2026LEPELL1.0AsmPre,2026,027030,1748,0000001731,L0000001731,Clayton,Aaron,,,2020-02-05,K,M,W,WIDA ACCESS,CBT,ELL,Coordinator,English Language Proficiency,Winter,1,ellcoord@school.edu,2.3,Level 1-2: Entering/Emerging
