CollectionVersion,CurrentSchoolYear,AttendingDistrictCode,AttendingSchoolCode,ReportingDistrictCode,ReportingSchoolCode,ResidentDistrictCode,ResidentSchoolCode,StateID,LocalStudentID,LastName,FirstName,MiddleName,Suffix,DateOfBirth,StudentGradeLevel,Gender,RaceEthnicity,OffenseDate,OffenseType,WeaponType,DisciplineRemoval,LengthRemoved,ModifiedLength,API,LEPELL,IEPDisability
2026Jun1.0StuDiscipline,2026,045350,1507,045350,1507,045350,1507,0000001940,L0000001940,Lewis,Kenneth,Hannah,,2018-08-07,03,F,W,2025-09-11,V,,EXP,56,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,042269,2162,042269,2162,042269,2162,0000001945,L0000001945,Carroll,Eric,James,,2019-08-06,01,M,W,2025-10-26,D,,OSS,8,N,N,NLP,0
2026Jun1.0StuDiscipline,2025,087129,6226,087129,6226,087129,6226,0000001968,L0000001968,Wilson,Austin,Jesse,,2021-11-01,PK,M,W,2025-02-27,A,,OSS,2,N,N,NLP,0
2026Jun1.0StuDiscipline,2025,071228,6177,071228,6177,071228,6177,0000001973,L0000001973,Miller,Joshua,,,2019-01-15,K,M,W,2025-03-10,V,,OSS,2,N,N,NLP,0
2026Jun1.0StuDiscipline,2025,010749,1217,010749,1217,010749,1217,0000002030,L0000002030,Lopez,Jeffrey,Seth,,2019-05-10,K,M,W,2024-11-22,N,,EXP,98,N,N,NLP,0
2026Jun1.0StuDiscipline,2025,083660,6699,083660,6699,083660,6699,0000002046,L0000002046,Williams,Jennifer,,,2018-07-07,02,F,W,2025-04-08,T,,ISS,2,N,N,NLP,0
2026Jun1.0StuDiscipline,2024,063287,4090,063287,4090,063287,4090,0000002047,L0000002047,Marshall,Amy,,,2018-03-11,01,F,B,2024-05-06,W,,OSS,9,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,063287,2277,063287,2277,063287,2277,0000002047,L0000002047,Marshall,Amy,,,2018-03-11,03,F,B,2026-01-25,E,,ISS,2,N,N,NLP,0
2026Jun1.0StuDiscipline,2024,091688,9228,091688,9228,091688,9228,0000002062,L0000002062,Hernandez,Michelle,Daniel,,2018-01-16,01,F,W,2024-03-08,D,,OSS,3,N,N,NLP,0
2026Jun1.0StuDiscipline,2025,091688,6490,091688,6490,091688,6490,0000002062,L0000002062,Hernandez,Michelle,Daniel,,2018-01-16,02,F,W,2024-12-26,E,,ISS,3,N,N,NLP,0
2026Jun1.0StuDiscipline,2025,095886,8873,095886,8873,095886,8873,0000002088,L0000002088,Hill,Michaela,Julie,,2018-01-09,02,F,W,2025-03-01,O,,EXP,78,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,083468,1070,083468,1070,083468,1070,0000002089,L0000002089,Dodson,Lisa,Jessica,,2018-06-23,03,F,B,2026-05-16,O,,ISS,2,N,N,NLP,12
2026Jun1.0StuDiscipline,2026,003747,4445,003747,4445,003747,4445,0000002138,L0000002138,Castillo,Victor,Derrick,,2018-10-19,03,M,W,2025-11-02,A,,EXP,98,N,N,NLP,0
2026Jun1.0StuDiscipline,2024,090801,5934,090801,5934,090801,5934,0000002145,L0000002145,Yu,Courtney,Elizabeth,,2018-12-05,01,F,B,2023-09-04,D,,OSS,10,N,N,NLP,0
2026Jun1.0StuDiscipline,2025,024310,8731,024310,8731,024310,8731,0000002168,L0000002168,Odonnell,David,Cameron,,2019-02-02,K,M,W,2025-04-28,O,,OSS,4,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,087595,5849,087595,5849,087595,5849,0000002172,L0000002172,Johnson,Desiree,Sarah,,2018-12-20,03,F,W,2026-04-16,N,,EXP,33,N,N,RCV,0
2026Jun1.0StuDiscipline,2025,102228,7834,102228,7834,102228,7834,0000002188,L0000002188,Russell,Michael,Nicholas,,2018-03-20,02,M,W,2024-11-25,O,,OSS,9,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,112168,3964,112168,3964,112168,3964,0000002201,L0000002201,Perez,Jennifer,Erica,,2018-01-20,03,F,W,2025-12-19,T,,OSS,4,N,N,NLP,6
2026Jun1.0StuDiscipline,2024,074109,7239,074109,7239,074109,7239,0000002208,L0000002208,Stokes,Larry,,,2018-03-24,01,M,W,2023-12-27,D,,EXP,108,N,N,NLP,0
2026Jun1.0StuDiscipline,2025,012934,7280,012934,7280,012934,7280,0000002256,L0000002256,Contreras,Angela,,,2018-11-08,02,F,W,2025-04-28,W,,OSS,5,N,N,NLP,16
2026Jun1.0StuDiscipline,2024,005827,4568,005827,4568,005827,4568,0000002268,L0000002268,Walker,Carolyn,,,2018-09-27,01,F,W,2023-12-12,E,,OSS,7,N,N,NLP,8
2026Jun1.0StuDiscipline,2025,037686,5858,037686,5858,037686,5858,0000002276,L0000002276,Patrick,Amy,Stephen,,2018-11-20,02,F,W,2024-10-24,W,,ISS,1,N,N,NLP,10
2026Jun1.0StuDiscipline,2025,111391,4152,111391,4152,111391,4152,0000002278,L0000002278,Johnson,Diane,,,2018-05-10,02,F,W,2024-11-25,D,,EXP,36,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,111391,2064,111391,2064,111391,2064,0000002278,L0000002278,Johnson,Diane,,,2018-05-10,03,F,W,2026-02-22,D,,ISS,3,N,N,NLP,0
2026Jun1.0StuDiscipline,2025,098408,8009,098408,8009,098408,8009,0000002296,L0000002296,Leon,Matthew,Joel,,2018-11-22,02,F,W,2025-02-18,E,,OSS,7,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,055444,7313,055444,7313,055444,7313,0000002297,L0000002297,Murphy,Erika,Jody,,2018-06-15,03,F,W,2025-09-02,A,,EXP,87,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,003961,1762,003961,1762,003961,1762,0000002308,L0000002308,Williams,Samuel,Stephen,,2018-09-04,03,M,W,2026-01-01,V,,OSS,4,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,108277,7265,108277,7265,108277,7265,0000002333,L0000002333,Brown,Andrea,,,2018-07-28,03,F,W,2026-01-13,N,,ISS,1,N,N,NLP,0
2026Jun1.0StuDiscipline,2025,067998,7827,067998,7827,067998,7827,0000002344,L0000002344,Porter,Bradley,Michael,,2021-03-22,PK,M,W,2025-01-22,W,,OSS,8,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,097964,2425,097964,2425,097964,2425,0000002352,L0000002352,Carlson,Gabriel,Chad,,2018-08-26,03,M,W,2026-01-27,E,,EXP,118,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,115923,1670,115923,1670,115923,1670,0000002360,L0000002360,Campbell,Darren,Cameron,,2019-04-24,01,M,W,2025-12-27,D,,EXP,44,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,084929,2346,084929,2346,084929,2346,0000002365,L0000002365,Rodriguez,Danielle,Jessica,,2020-06-09,K,F,W,2026-04-06,T,,ISS,3,N,N,NLP,12
2026Jun1.0StuDiscipline,2025,003989,8026,003989,8026,003989,8026,0000002393,L0000002393,Arroyo,Christopher,Bryan,,2021-12-08,PK,M,W,2024-11-02,N,,OSS,4,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,076331,6538,076331,6538,076331,6538,0000002406,L0000002406,Thomas,Ann,Curtis,,2018-06-28,03,F,W,2026-02-18,A,,EXP,153,N,N,NLP,0
2026Jun1.0StuDiscipline,2025,062605,2519,062605,2519,062605,2519,0000002415,L0000002415,French,Melissa,Denise,,2020-07-15,PK,F,W,2024-12-22,D,,EXP,112,N,N,NLP,0
2026Jun1.0StuDiscipline,2024,026501,7872,026501,7872,026501,7872,0000002424,L0000002424,Wall,Michael,Antonio,,2019-10-27,PK,M,M,2023-12-17,O,,EXP,162,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,079997,7314,079997,7314,079997,7314,0000002469,L0000002469,Watson,Bradley,Edward,,2019-03-13,01,M,W,2026-02-22,A,,OSS,4,N,N,NLP,0
2026Jun1.0StuDiscipline,2025,032927,2435,032927,2435,032927,2435,0000002506,L0000002506,Huff,John,Brian,,2018-07-22,02,M,W,2025-02-25,N,,EXP,157,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,067466,6475,067466,6475,067466,6475,0000002513,L0000002513,Stewart,Joshua,Walter,,2020-09-14,K,M,I,2026-04-07,D,,ISS,3,N,N,NLP,0
2026Jun1.0StuDiscipline,2025,039482,6368,039482,6368,039482,6368,0000002522,L0000002522,Estrada,Whitney,Patricia,,2021-01-28,PK,F,W,2024-12-25,D,,ISS,3,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,111819,2362,111819,2362,111819,2362,0000002524,L0000002524,Ball,Daniel,Jason,,2018-11-27,03,F,W,2026-05-03,O,,OSS,4,N,N,NLP,0
2026Jun1.0StuDiscipline,2024,021276,5120,021276,5120,021276,5120,0000002584,L0000002584,Norris,Andrew,,,2019-09-06,PK,M,W,2023-10-05,A,,EXP,121,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,033924,6572,033924,6572,033924,6572,0000002587,L0000002587,Mooney,Jennifer,Jennifer,,2019-04-12,01,F,B,2026-02-02,N,,OSS,6,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,021645,8573,021645,8573,021645,8573,0000002590,L0000002590,Odonnell,Jacob,Joseph,,2019-11-22,01,M,W,2026-03-14,W,,EXP,166,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,079217,8488,079217,8488,079217,8488,0000002656,L0000002656,Lawson,Lindsey,Dana,,2018-04-07,03,F,W,2026-01-16,E,,ISS,1,N,N,NLP,6
2026Jun1.0StuDiscipline,2026,086759,6993,086759,6993,086759,6993,0000002657,L0000002657,Ortiz,Bailey,Joseph,,2018-10-14,03,F,W,2025-10-05,N,,EXP,42,N,N,NLP,0
2026Jun1.0StuDiscipline,2025,063552,1424,063552,1424,063552,1424,0000002668,L0000002668,Miller,Erin,Jasmine,,2018-02-07,02,F,A,2025-02-16,D,,EXP,85,N,N,NLP,0
2026Jun1.0StuDiscipline,2024,114015,5751,114015,5751,114015,5751,0000002669,L0000002669,Lee,Jamie,Pamela,,2018-05-08,01,F,W,2023-09-24,O,,ISS,1,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,011694,4079,011694,4079,011694,4079,0000002678,L0000002678,Smith,Brittany,Rebecca,,2019-11-07,01,F,W,2026-02-03,E,,ISS,3,N,N,NLP,0
2026Jun1.0StuDiscipline,2025,093105,4371,093105,4371,093105,4371,0000002679,L0000002679,Hall,Cindy,Sherry,,2021-11-09,PK,F,W,2024-12-19,O,,ISS,1,N,N,NLP,0
2026Jun1.0StuDiscipline,2024,072441,4792,072441,4792,072441,4792,0000002693,L0000002693,Miller,Robert,Brett,,2018-08-23,01,M,W,2024-04-01,E,,EXP,43,N,N,NLP,0
2026Jun1.0StuDiscipline,2024,067942,4494,067942,4494,067942,4494,0000002707,L0000002707,Ross,Christopher,,,2018-11-14,01,F,A,2024-04-10,E,,EXP,24,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,067942,4409,067942,4409,067942,4409,0000002707,L0000002707,Ross,Christopher,,,2018-11-14,03,F,A,2026-05-20,A,,ISS,2,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,066916,7923,066916,7923,066916,7923,0000002762,L0000002762,Powell,Nathan,Peter,,2021-09-24,PK,M,W,2026-02-19,E,,EXP,82,N,N,NLP,0
2026Jun1.0StuDiscipline,2024,038017,7272,038017,7272,038017,7272,0000002789,L0000002789,Lewis,Jason,Ronald,,2019-03-09,PK,M,W,2024-03-14,D,,OSS,7,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,039469,3533,039469,3533,039469,3533,0000002806,L0000002806,Hendricks,Joshua,Donald,,2018-06-15,03,M,B,2025-09-12,N,,ISS,3,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,041201,1116,041201,1116,041201,1116,0000002824,L0000002824,Horton,Steven,Marcus,,2020-05-22,K,M,B,2026-03-05,T,,EXP,174,N,N,NLP,0
2026Jun1.0StuDiscipline,2025,025842,9482,025842,9482,025842,9482,0000002840,L0000002840,Brown,Norma,Andrea,,2018-06-24,02,F,W,2025-05-08,V,,OSS,7,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,060568,1551,060568,1551,060568,1551,0000002850,L0000002850,Silva,Christina,Tina,,2019-09-06,01,F,W,2026-05-26,E,,ISS,1,N,N,NLP,8
2026Jun1.0StuDiscipline,2026,004899,9137,004899,9137,004899,9137,0000002863,L0000002863,Rodriguez,Michael,Amber,,2019-11-08,01,F,B,2026-05-26,O,,ISS,1,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,062350,6585,062350,6585,062350,6585,0000002866,L0000002866,Craig,Shawn,William,,2018-10-07,03,M,W,2026-03-17,N,,ISS,2,N,N,NLP,0
2026Jun1.0StuDiscipline,2024,028527,4308,028527,4308,028527,4308,0000002869,L0000002869,Miller,Ashley,,,2020-03-14,PK,F,W,2024-03-14,D,,EXP,167,N,N,NLP,0
2026Jun1.0StuDiscipline,2025,001979,1716,001979,1716,001979,1716,0000002875,L0000002875,Johns,Michael,Mark,,2019-02-11,K,F,W,2024-09-16,N,,OSS,1,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,105490,4869,105490,4869,105490,4869,0000002876,L0000002876,Wright,Joseph,,,2018-07-04,03,M,B,2025-11-28,W,,OSS,8,N,N,NLP,0
2026Jun1.0StuDiscipline,2025,046069,8153,046069,8153,046069,8153,0000002902,L0000002902,Burch,Madison,Janet,,2019-10-24,K,F,W,2025-04-04,A,,OSS,5,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,090635,6477,090635,6477,090635,6477,0000002905,L0000002905,Brady,Teresa,Nicole,,2018-01-07,03,F,W,2025-09-10,A,,OSS,9,N,N,RCV,0
2026Jun1.0StuDiscipline,2026,094202,4013,094202,4013,094202,4013,0000002908,L0000002908,Cuevas,Lisa,Jessica,,2019-11-04,01,F,B,2026-02-26,A,,ISS,1,N,N,NLP,0
2026Jun1.0StuDiscipline,2025,103658,5222,103658,5222,103658,5222,0000002912,L0000002912,Koch,Nicholas,,,2018-11-24,02,M,B,2025-04-19,O,,EXP,13,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,103658,6740,103658,6740,103658,6740,0000002912,L0000002912,Koch,Nicholas,,,2018-11-24,03,M,B,2025-10-01,N,,OSS,6,N,N,NLP,0
2026Jun1.0StuDiscipline,2025,074629,5164,074629,5164,074629,5164,0000002924,L0000002924,Davis,Susan,Amber,,2018-08-05,02,F,W,2025-05-21,W,,EXP,180,N,N,NLP,0
2026Jun1.0StuDiscipline,2025,013026,3706,013026,3706,013026,3706,0000002929,L0000002929,Fuller,Thomas,,,2018-06-28,02,M,W,2025-05-07,A,,EXP,106,N,N,NLP,0
2026Jun1.0StuDiscipline,2025,104966,4508,104966,4508,104966,4508,0000002937,L0000002937,Mason,Heather,Sharon,,2018-04-24,02,F,W,2024-09-08,T,,OSS,4,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,104966,5020,104966,5020,104966,5020,0000002937,L0000002937,Mason,Heather,Sharon,,2018-04-24,03,F,W,2026-01-05,V,,ISS,3,N,N,NLP,0
2026Jun1.0StuDiscipline,2024,047610,4769,047610,4769,047610,4769,0000002974,L0000002974,Jones,Daniel,,,2020-09-10,PK,F,W,2023-11-07,N,,EXP,119,N,N,NLP,8
2026Jun1.0StuDiscipline,2024,110856,9159,110856,9159,110856,9159,0000002975,L0000002975,Henderson,Bryan,John,,2018-07-19,01,M,W,2023-09-27,E,,EXP,126,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,041394,4659,041394,4659,041394,4659,0000002986,L0000002986,Moore,Jeffrey,Steven,,2018-11-24,03,F,W,2026-05-10,E,,OSS,4,N,N,NLP,0
2026Jun1.0StuDiscipline,2025,006226,1256,006226,1256,006226,1256,0000002998,L0000002998,Wyatt,Felicia,Arthur,,2018-09-23,02,F,W,2025-02-12,N,,OSS,5,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,008498,1980,008498,1980,008498,1980,0000003000,L0000003000,Anderson,Brittany,,,2018-10-09,03,F,W,2025-12-11,A,,OSS,1,N,N,NLP,10
2026Jun1.0StuDiscipline,2024,022185,5118,022185,5118,022185,5118,0000003031,L0000003031,Wolf,Lisa,Amber,,2018-08-02,01,F,W,2023-10-26,N,,OSS,3,N,N,NLP,0
2026Jun1.0StuDiscipline,2025,022185,7269,022185,7269,022185,7269,0000003031,L0000003031,Wolf,Lisa,Amber,,2018-08-02,02,F,W,2024-11-08,V,,OSS,6,N,N,NLP,0
2026Jun1.0StuDiscipline,2025,084314,8170,084314,8170,084314,8170,0000003057,L0000003057,Hopkins,Traci,Andrea,,2018-01-12,02,F,W,2025-05-19,W,,OSS,5,N,N,NLP,4
2026Jun1.0StuDiscipline,2024,094787,5054,094787,5054,094787,5054,0000003074,L0000003074,Hammond,Michaela,Tracy,,2018-12-10,01,F,B,2024-03-13,T,,OSS,4,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,043350,6125,043350,6125,043350,6125,0000003079,L0000003079,Green,Scott,Aaron,,2018-07-15,03,F,W,2025-09-13,N,,OSS,9,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,002040,8314,002040,8314,002040,8314,0000003091,L0000003091,Myers,George,Thomas,,2018-09-14,03,F,W,2026-05-26,A,,OSS,5,N,N,RCV,0
2026Jun1.0StuDiscipline,2025,019619,6342,019619,6342,019619,6342,0000003105,L0000003105,Perkins,Brenda,David,,2021-06-26,PK,F,B,2024-10-09,O,,ISS,1,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,061511,9286,061511,9286,061511,9286,0000003110,L0000003110,Carr,John,Jon,,2018-11-01,03,M,W,2025-12-12,V,,ISS,2,N,N,NLP,0
2026Jun1.0StuDiscipline,2024,080480,3961,080480,3961,080480,3961,0000003113,L0000003113,Evans,April,Andrea,,2018-11-24,02,F,B,2023-11-14,D,,ISS,2,N,N,NLP,4
2026Jun1.0StuDiscipline,2026,004758,7106,004758,7106,004758,7106,0000003128,L0000003128,Todd,Antonio,Jason,,2018-07-13,03,M,W,2025-10-07,N,,OSS,3,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,104218,6739,104218,6739,104218,6739,0000003131,L0000003131,Pierce,Joshua,Shane,,2019-10-24,01,F,W,2026-02-05,T,,ISS,2,N,N,NLP,0
2026Jun1.0StuDiscipline,2024,095327,4524,095327,4524,095327,4524,0000003133,L0000003133,Ruiz,Stephen,Michael,,2018-04-11,01,M,W,2023-11-03,D,,EXP,146,N,N,NLP,0
2026Jun1.0StuDiscipline,2024,083057,8094,083057,8094,083057,8094,0000003134,L0000003134,Watts,Crystal,Tiffany,,2020-11-13,PK,F,W,2024-04-28,V,,OSS,8,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,091287,5474,091287,5474,091287,5474,0000003160,L0000003160,Robinson,Kristi,Joan,,2018-09-07,03,F,W,2025-10-14,W,,ISS,1,N,N,NLP,0
2026Jun1.0StuDiscipline,2025,019234,6667,019234,6667,019234,6667,0000003216,L0000003216,Horton,Michelle,Nicole,,2021-08-15,PK,F,W,2025-01-19,W,,ISS,3,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,029434,4583,029434,4583,029434,4583,0000003225,L0000003225,Jackson,Michael,Vickie,,2018-10-14,03,F,A,2026-02-16,E,,EXP,118,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,019282,8181,019282,8181,019282,8181,0000003237,L0000003237,Molina,Amanda,Christine,,2019-09-04,01,F,B,2026-04-07,V,,EXP,111,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,066097,2307,066097,2307,066097,2307,0000003286,L0000003286,Doyle,Brandon,Scott,,2018-08-13,03,M,W,2025-10-27,E,,EXP,166,N,N,NLP,0
2026Jun1.0StuDiscipline,2025,022724,6511,022724,6511,022724,6511,0000003315,L0000003315,Coleman,Jeremiah,Matthew,,2018-06-23,02,M,W,2025-02-11,T,,EXP,157,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,031206,2582,031206,2582,031206,2582,0000003316,L0000003316,Sharp,Jonathan,Anthony,,2018-08-09,03,M,W,2025-09-26,T,,EXP,18,N,N,NLP,0
2026Jun1.0StuDiscipline,2025,033639,6005,033639,6005,033639,6005,0000003327,L0000003327,Booth,Anthony,Luis,,2021-09-15,PK,F,B,2025-03-09,D,,EXP,61,N,N,RCV,0
2026Jun1.0StuDiscipline,2026,045490,9097,045490,9097,045490,9097,0000003332,L0000003332,Evans,Ricardo,Kendra,,2018-08-28,03,F,A,2025-12-02,O,,OSS,3,N,N,RCV,0
2026Jun1.0StuDiscipline,2026,082436,5443,082436,5443,082436,5443,0000003364,L0000003364,Robinson,Sharon,Katherine,,2018-03-01,03,F,W,2025-12-28,E,,OSS,8,N,N,NLP,10
2026Jun1.0StuDiscipline,2026,016041,8968,016041,8968,016041,8968,0000003373,L0000003373,Arellano,April,,,2018-09-15,03,F,W,2025-10-12,D,,OSS,10,N,N,NLP,0
2026Jun1.0StuDiscipline,2024,045282,4702,045282,4702,045282,4702,0000003377,L0000003377,Gray,Tracy,Mary,,2018-02-01,01,F,W,2024-03-12,N,,ISS,1,N,N,NLP,0
2026Jun1.0StuDiscipline,2025,045282,6899,045282,6899,045282,6899,0000003377,L0000003377,Gray,Tracy,Mary,,2018-02-01,02,F,W,2024-10-21,V,,OSS,3,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,035626,1894,035626,1894,035626,1894,0000003381,L0000003381,Schultz,Stephanie,April,,2018-02-15,03,F,I,2026-02-07,E,,EXP,47,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,113452,8557,113452,8557,113452,8557,0000003399,L0000003399,Turner,Jennifer,Mark,,2021-10-14,PK,F,W,2026-01-11,V,,ISS,2,N,N,RCV,0
2026Jun1.0StuDiscipline,2026,057780,7712,057780,7712,057780,7712,0000003423,L0000003423,Howard,Randy,Taylor,,2019-04-10,01,M,W,2025-11-04,T,,EXP,125,N,N,NLP,0
2026Jun1.0StuDiscipline,2024,073257,6195,073257,6195,073257,6195,0000003424,L0000003424,Mooney,Lindsey,Karen,,2018-05-19,01,F,W,2024-03-12,E,,ISS,3,N,N,NLP,0
2026Jun1.0StuDiscipline,2025,098983,7222,098983,7222,098983,7222,0000003430,L0000003430,Campbell,Jennifer,,,2021-03-07,PK,F,W,2024-11-21,D,,EXP,37,N,N,NLP,0
2026Jun1.0StuDiscipline,2024,074119,1041,074119,1041,074119,1041,0000003446,L0000003446,Reeves,Karen,Tracey,,2019-03-03,PK,F,W,2024-01-23,E,,ISS,3,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,114481,8779,114481,8779,114481,8779,0000003447,L0000003447,Peterson,Tyler,,,2019-06-09,01,F,W,2026-03-01,N,,OSS,9,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,019674,6042,019674,6042,019674,6042,0000003453,L0000003453,Lane,Fred,Lisa,,2019-08-09,01,F,W,2026-03-09,V,,OSS,9,N,N,NLP,0
2026Jun1.0StuDiscipline,2025,085535,3816,085535,3816,085535,3816,0000003524,L0000003524,Greene,Matthew,Nicole,,2018-04-08,02,F,W,2024-12-19,T,,ISS,2,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,041007,2366,041007,2366,041007,2366,0000003604,L0000003604,Eaton,Troy,Chloe,,2020-11-11,K,F,W,2025-09-16,O,,ISS,1,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,058966,5345,058966,5345,058966,5345,0000003643,L0000003643,Berry,Kristina,Andrea,,2018-12-21,03,F,M,2026-04-04,V,,EXP,158,N,N,NLP,0
2026Jun1.0StuDiscipline,2025,067518,9579,067518,9579,067518,9579,0000003654,L0000003654,Warner,Rebecca,Daniel,,2018-12-05,02,F,W,2025-02-21,A,,ISS,2,N,N,NLP,10
2026Jun1.0StuDiscipline,2026,100882,9719,100882,9719,100882,9719,0000003678,L0000003678,Mccoy,Elizabeth,Diana,,2020-03-12,K,F,B,2026-01-20,D,,ISS,1,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,102289,8021,102289,8021,102289,8021,0000003684,L0000003684,Martin,Alison,Shannon,,2018-06-07,03,F,W,2026-04-06,E,,EXP,75,N,N,NLP,0
2026Jun1.0StuDiscipline,2024,077449,3846,077449,3846,077449,3846,0000003687,L0000003687,Yates,Adam,Kathleen,,2018-04-05,01,F,W,2023-09-25,D,,ISS,2,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,110810,8306,110810,8306,110810,8306,0000003702,L0000003702,Sanchez,Dustin,,,2018-08-18,03,M,W,2025-11-02,N,,OSS,10,N,N,NLP,0
2026Jun1.0StuDiscipline,2024,006921,5458,006921,5458,006921,5458,0000003714,L0000003714,Sutton,Scott,Louis,,2018-10-26,01,M,W,2024-01-14,W,,OSS,3,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,038185,8932,038185,8932,038185,8932,0000003733,L0000003733,Becker,Emily,Sara,,2020-06-07,K,F,W,2026-05-26,V,,ISS,2,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,081773,5976,081773,5976,081773,5976,0000003734,L0000003734,Liu,Brian,Carlos,,2018-10-07,03,F,W,2026-01-24,E,,EXP,157,N,N,NLP,17
2026Jun1.0StuDiscipline,2025,098560,7210,098560,7210,098560,7210,0000003743,L0000003743,Rangel,Erica,Teresa,,2018-07-09,02,F,W,2025-04-06,A,,ISS,2,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,063696,2692,063696,2692,063696,2692,0000003787,L0000003787,Cooper,Jeffrey,Jordan,,2021-02-24,PK,M,W,2026-01-16,V,,EXP,23,N,N,NLP,0
2026Jun1.0StuDiscipline,2025,078064,3508,078064,3508,078064,3508,0000003792,L0000003792,Jennings,Christopher,,,2020-11-21,PK,F,W,2024-10-05,A,,EXP,127,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,111787,7628,111787,7628,111787,7628,0000003808,L0000003808,Schaefer,Riley,Joanne,,2018-02-01,03,F,W,2025-11-01,V,,ISS,3,N,N,NLP,0
2026Jun1.0StuDiscipline,2024,111127,2269,111127,2269,111127,2269,0000003823,L0000003823,Alvarado,Lisa,Deborah,,2018-12-08,01,F,W,2024-04-21,T,,ISS,1,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,009301,8420,009301,8420,009301,8420,0000003827,L0000003827,Smith,Tammy,Michael,,2020-05-24,K,F,W,2026-03-19,O,,EXP,27,N,N,NLP,0
2026Jun1.0StuDiscipline,2025,087773,1071,087773,1071,087773,1071,0000003829,L0000003829,Frank,Dennis,Mark,,2020-03-27,PK,M,W,2024-12-09,O,,ISS,3,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,087773,7388,087773,7388,087773,7388,0000003829,L0000003829,Frank,Dennis,Mark,,2020-03-27,K,M,W,2025-09-06,A,,OSS,4,N,N,NLP,0
2026Jun1.0StuDiscipline,2025,001541,5782,001541,5782,001541,5782,0000003838,L0000003838,Dunn,Rita,Cynthia,,2018-07-03,02,F,W,2024-09-09,V,,EXP,176,N,N,NLP,0
2026Jun1.0StuDiscipline,2025,100914,7462,100914,7462,100914,7462,0000003858,L0000003858,Martin,Michael,,,2019-12-04,K,M,B,2025-02-28,E,,OSS,2,N,N,RCV,0
2026Jun1.0StuDiscipline,2026,100914,7657,100914,7657,100914,7657,0000003858,L0000003858,Martin,Michael,,,2019-12-04,01,M,B,2026-02-10,V,,ISS,2,N,N,RCV,0
2026Jun1.0StuDiscipline,2025,030974,3127,030974,3127,030974,3127,0000003860,L0000003860,Gonzalez,James,,,2021-02-28,PK,M,W,2025-03-04,O,,ISS,3,N,N,NLP,0
2026Jun1.0StuDiscipline,2026,033907,5940,033907,5940,033907,5940,0000003881,L0000003881,Reed,Melissa,Cheryl,,2018-12-28,03,F,W,2026-01-15,W,,OSS,2,N,N,NLP,0
