CollectionVersion,CurrentSchoolYear,ReportingDistrictCode,ReportingSchoolCode,StateID,LocalStudentID,StudentLastName,StudentFirstName,StudentMiddleName,StudentNameSuffix,StudentDateOfBirth,StudentGradeLevel,StudentGender,StudentRaceEthn,AssignNum,DualCreditSite,ReceivingCollDistCode,SendDistCode,SendSchoolCode,EDSSN,PosCode,CTEProgType,Disadvantaged,IEPDisability,Adult,LocCourseNum,LocCourseName,LocSecNum,CourseNum
2026Oct1.0StuAssign,2026,038558,7558,0000001100,L0000001100,Williams,Brenda,,,2019-03-01,02,F,W,3,,,,,513509819,01,,Y,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2026,038558,7558,0000001100,L0000001100,Williams,Brenda,,,2019-03-01,02,F,W,4,,,,,795356395,01,,Y,0,N,RD-INT,Reading Intervention,B,
2026Oct1.0StuAssign,2024,033132,5926,0000001101,L0000001101,Howard,Matthew,,,2018-01-12,01,M,W,1,,,,,145153803,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2024,033132,5926,0000001101,L0000001101,Howard,Matthew,,,2018-01-12,01,M,W,2,,,,,324013209,01,,Y,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2024,033132,5926,0000001101,L0000001101,Howard,Matthew,,,2018-01-12,01,M,W,3,,,,,428885128,01,,Y,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2024,033132,5926,0000001101,L0000001101,Howard,Matthew,,,2018-01-12,01,M,W,4,,,,,688631115,01,,Y,0,N,RD-INT,Reading Intervention,B,
2026Oct1.0StuAssign,2025,033132,8722,0000001101,L0000001101,Howard,Matthew,,,2018-01-12,02,M,W,1,,,,,902284889,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2025,033132,8722,0000001101,L0000001101,Howard,Matthew,,,2018-01-12,02,M,W,2,,,,,670280130,01,,Y,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2025,033132,8722,0000001101,L0000001101,Howard,Matthew,,,2018-01-12,02,M,W,3,,,,,920726714,01,,Y,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2025,033132,8722,0000001101,L0000001101,Howard,Matthew,,,2018-01-12,02,M,W,4,,,,,884939570,01,,Y,0,N,RD-INT,Reading Intervention,B,
2026Oct1.0StuAssign,2026,033132,6296,0000001101,L0000001101,Howard,Matthew,,,2018-01-12,03,M,W,1,,,,,965970744,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2026,033132,6296,0000001101,L0000001101,Howard,Matthew,,,2018-01-12,03,M,W,2,,,,,112652082,01,,Y,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2026,033132,6296,0000001101,L0000001101,Howard,Matthew,,,2018-01-12,03,M,W,3,,,,,381263857,01,,Y,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2026,033132,6296,0000001101,L0000001101,Howard,Matthew,,,2018-01-12,03,M,W,4,,,,,593743470,01,,Y,0,N,RD-INT,Reading Intervention,B,
2026Oct1.0StuAssign,2024,019031,9497,0000001102,L0000001102,Holmes,Donna,Tracy,,2020-04-15,PK,F,M,1,,,,,287794656,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2025,019031,2002,0000001102,L0000001102,Holmes,Donna,Tracy,,2020-04-15,PK,F,M,1,,,,,820092186,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2026,019031,5801,0000001102,L0000001102,Holmes,Donna,Tracy,,2020-04-15,K,F,M,1,,,,,867149960,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2026,019031,5801,0000001102,L0000001102,Holmes,Donna,Tracy,,2020-04-15,K,F,M,2,,,,,375884791,01,,Y,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2026,019031,5801,0000001102,L0000001102,Holmes,Donna,Tracy,,2020-04-15,K,F,M,3,,,,,496955999,01,,Y,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2024,088295,3480,0000001103,L0000001103,Brown,Kristin,,,2020-02-01,PK,F,W,1,,,,,615186942,01,,N,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2025,088295,2792,0000001103,L0000001103,Brown,Kristin,,,2020-02-01,PK,F,W,1,,,,,176530226,01,,N,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2026,088295,4343,0000001103,L0000001103,Brown,Kristin,,,2020-02-01,K,F,W,1,,,,,288043685,01,,N,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2026,088295,4343,0000001103,L0000001103,Brown,Kristin,,,2020-02-01,K,F,W,2,,,,,778464604,01,,N,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2026,088295,4343,0000001103,L0000001103,Brown,Kristin,,,2020-02-01,K,F,W,3,,,,,527369857,01,,N,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2024,013126,1423,0000001104,L0000001104,Lopez,James,Casey,,2020-01-21,PK,F,W,1,,,,,629692925,01,,N,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2025,013126,3364,0000001104,L0000001104,Lopez,James,Casey,,2020-01-21,PK,F,W,1,,,,,601637180,01,,N,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2026,013126,7177,0000001104,L0000001104,Lopez,James,Casey,,2020-01-21,K,F,W,1,,,,,282404899,01,,N,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2026,013126,7177,0000001104,L0000001104,Lopez,James,Casey,,2020-01-21,K,F,W,2,,,,,667151575,01,,N,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2026,013126,7177,0000001104,L0000001104,Lopez,James,Casey,,2020-01-21,K,F,W,3,,,,,107561975,01,,N,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2024,023765,4648,0000001105,L0000001105,Mccarty,Gary,Kenneth,,2020-05-24,PK,M,W,1,,,,,578091107,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2025,023765,8793,0000001105,L0000001105,Mccarty,Gary,Kenneth,,2020-05-24,PK,M,W,1,,,,,885509348,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2026,023765,9793,0000001105,L0000001105,Mccarty,Gary,Kenneth,,2020-05-24,K,M,W,1,,,,,283454058,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2026,023765,9793,0000001105,L0000001105,Mccarty,Gary,Kenneth,,2020-05-24,K,M,W,2,,,,,155845491,01,,Y,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2026,023765,9793,0000001105,L0000001105,Mccarty,Gary,Kenneth,,2020-05-24,K,M,W,3,,,,,153432824,01,,Y,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2025,103913,5208,0000001106,L0000001106,Lozano,Nancy,,,2021-05-18,K,F,W,1,,,,,986779307,01,,N,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2025,103913,5208,0000001106,L0000001106,Lozano,Nancy,,,2021-05-18,K,F,W,2,,,,,743659353,01,,N,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2025,103913,5208,0000001106,L0000001106,Lozano,Nancy,,,2021-05-18,K,F,W,3,,,,,157676735,01,,N,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2024,077874,4215,0000001107,L0000001107,Lewis,Heather,Steven,,2019-01-11,PK,F,W,1,,,,,168729279,01,,N,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2025,077874,3336,0000001107,L0000001107,Lewis,Heather,Steven,,2019-01-11,K,F,W,1,,,,,472954661,01,,N,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2025,077874,3336,0000001107,L0000001107,Lewis,Heather,Steven,,2019-01-11,K,F,W,2,,,,,401549858,01,,N,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2025,077874,3336,0000001107,L0000001107,Lewis,Heather,Steven,,2019-01-11,K,F,W,3,,,,,564544888,01,,N,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2026,077874,2724,0000001107,L0000001107,Lewis,Heather,Steven,,2019-01-11,01,F,W,1,,,,,691404418,01,,N,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2026,077874,2724,0000001107,L0000001107,Lewis,Heather,Steven,,2019-01-11,01,F,W,2,,,,,139204388,01,,N,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2026,077874,2724,0000001107,L0000001107,Lewis,Heather,Steven,,2019-01-11,01,F,W,3,,,,,622391619,01,,N,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2024,085186,5933,0000001108,L0000001108,Mckenzie,Jamie,Jennifer,,2020-09-19,PK,F,W,1,,,,,911657251,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2025,085186,9518,0000001108,L0000001108,Mckenzie,Jamie,Jennifer,,2020-09-19,PK,F,W,1,,,,,744470047,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2026,085186,5370,0000001108,L0000001108,Mckenzie,Jamie,Jennifer,,2020-09-19,K,F,W,1,,,,,586892597,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2026,085186,5370,0000001108,L0000001108,Mckenzie,Jamie,Jennifer,,2020-09-19,K,F,W,2,,,,,683563358,01,,Y,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2026,085186,5370,0000001108,L0000001108,Mckenzie,Jamie,Jennifer,,2020-09-19,K,F,W,3,,,,,381249334,01,,Y,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2024,074130,1560,0000001109,L0000001109,Lee,Darius,Kelly,,2018-12-04,01,F,W,1,,,,,487900190,01,,N,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2024,074130,1560,0000001109,L0000001109,Lee,Darius,Kelly,,2018-12-04,01,F,W,2,,,,,438913378,01,,N,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2024,074130,1560,0000001109,L0000001109,Lee,Darius,Kelly,,2018-12-04,01,F,W,3,,,,,322994937,01,,N,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2025,074130,4242,0000001109,L0000001109,Lee,Darius,Kelly,,2018-12-04,02,F,W,1,,,,,841709017,01,,N,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2025,074130,4242,0000001109,L0000001109,Lee,Darius,Kelly,,2018-12-04,02,F,W,2,,,,,526412242,01,,N,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2025,074130,4242,0000001109,L0000001109,Lee,Darius,Kelly,,2018-12-04,02,F,W,3,,,,,194301779,01,,N,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2025,060714,4896,0000001110,L0000001110,Green,Duane,Daniel,,2021-09-21,PK,M,W,1,,,,,190048196,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2026,060714,8927,0000001110,L0000001110,Green,Duane,Daniel,,2021-09-21,PK,M,W,1,,,,,532626889,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2024,022139,7646,0000001111,L0000001111,Green,Craig,Christopher,,2020-05-09,PK,M,W,1,,,,,935037863,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2025,022139,9943,0000001111,L0000001111,Green,Craig,Christopher,,2020-05-09,PK,M,W,1,,,,,689783114,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2026,022139,9429,0000001111,L0000001111,Green,Craig,Christopher,,2020-05-09,K,M,W,1,,,,,965387604,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2026,022139,9429,0000001111,L0000001111,Green,Craig,Christopher,,2020-05-09,K,M,W,2,,,,,404674370,01,,Y,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2026,022139,9429,0000001111,L0000001111,Green,Craig,Christopher,,2020-05-09,K,M,W,3,,,,,994311798,01,,Y,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2024,101990,8984,0000001112,L0000001112,Boyle,Kristin,Daniel,,2020-11-21,PK,F,W,1,,,,,573163075,01,,N,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2025,101990,6609,0000001112,L0000001112,Boyle,Kristin,Daniel,,2020-11-21,PK,F,W,1,,,,,855519417,01,,N,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2026,101990,6987,0000001112,L0000001112,Boyle,Kristin,Daniel,,2020-11-21,K,F,W,1,,,,,649133856,01,,N,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2026,101990,6987,0000001112,L0000001112,Boyle,Kristin,Daniel,,2020-11-21,K,F,W,2,,,,,145988000,01,,N,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2026,101990,6987,0000001112,L0000001112,Boyle,Kristin,Daniel,,2020-11-21,K,F,W,3,,,,,432804371,01,,N,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2024,050902,2970,0000001113,L0000001113,Rowland,Donna,Shelley,,2019-01-15,PK,F,W,1,,,,,107709277,01,,Y,12,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2025,050902,6695,0000001113,L0000001113,Rowland,Donna,Shelley,,2019-01-15,K,F,W,1,,,,,480411550,01,,Y,12,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2025,050902,6695,0000001113,L0000001113,Rowland,Donna,Shelley,,2019-01-15,K,F,W,2,,,,,610354379,01,,Y,12,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2025,050902,6695,0000001113,L0000001113,Rowland,Donna,Shelley,,2019-01-15,K,F,W,3,,,,,294680628,01,,Y,12,N,MA-001,Math,A,
2026Oct1.0StuAssign,2026,050902,9269,0000001113,L0000001113,Rowland,Donna,Shelley,,2019-01-15,01,F,W,1,,,,,938761759,01,,Y,12,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2026,050902,9269,0000001113,L0000001113,Rowland,Donna,Shelley,,2019-01-15,01,F,W,2,,,,,933452767,01,,Y,12,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2026,050902,9269,0000001113,L0000001113,Rowland,Donna,Shelley,,2019-01-15,01,F,W,3,,,,,783427400,01,,Y,12,N,MA-001,Math,A,
2026Oct1.0StuAssign,2026,050902,9269,0000001113,L0000001113,Rowland,Donna,Shelley,,2019-01-15,01,F,W,4,,,,,463751674,01,,Y,12,N,RD-INT,Reading Intervention,B,
2026Oct1.0StuAssign,2025,024090,1273,0000001114,L0000001114,Lopez,Nicole,David,,2021-10-19,PK,F,W,1,,,,,661768425,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2026,024090,3486,0000001114,L0000001114,Lopez,Nicole,David,,2021-10-19,PK,F,W,1,,,,,729759902,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2024,005249,9735,0000001115,L0000001115,Williams,Vanessa,Dana,,2019-04-09,PK,F,W,1,,,,,636162415,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2025,005249,9697,0000001115,L0000001115,Williams,Vanessa,Dana,,2019-04-09,K,F,W,1,,,,,423193955,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2025,005249,9697,0000001115,L0000001115,Williams,Vanessa,Dana,,2019-04-09,K,F,W,2,,,,,899940394,01,,Y,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2025,005249,9697,0000001115,L0000001115,Williams,Vanessa,Dana,,2019-04-09,K,F,W,3,,,,,990959133,01,,Y,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2026,005249,4707,0000001115,L0000001115,Williams,Vanessa,Dana,,2019-04-09,01,F,W,1,,,,,740809868,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2026,005249,4707,0000001115,L0000001115,Williams,Vanessa,Dana,,2019-04-09,01,F,W,2,,,,,527046660,01,,Y,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2026,005249,4707,0000001115,L0000001115,Williams,Vanessa,Dana,,2019-04-09,01,F,W,3,,,,,775636486,01,,Y,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2024,062750,7947,0000001116,L0000001116,Flynn,Mark,Brian,,2018-03-04,01,F,B,1,,,,,313470586,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2024,062750,7947,0000001116,L0000001116,Flynn,Mark,Brian,,2018-03-04,01,F,B,2,,,,,606420583,01,,Y,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2024,062750,7947,0000001116,L0000001116,Flynn,Mark,Brian,,2018-03-04,01,F,B,3,,,,,441390012,01,,Y,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2025,062750,7567,0000001116,L0000001116,Flynn,Mark,Brian,,2018-03-04,02,F,B,1,,,,,747033958,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2025,062750,7567,0000001116,L0000001116,Flynn,Mark,Brian,,2018-03-04,02,F,B,2,,,,,975902127,01,,Y,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2025,062750,7567,0000001116,L0000001116,Flynn,Mark,Brian,,2018-03-04,02,F,B,3,,,,,374610534,01,,Y,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2026,062750,7901,0000001116,L0000001116,Flynn,Mark,Brian,,2018-03-04,03,F,B,1,,,,,505880621,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2026,062750,7901,0000001116,L0000001116,Flynn,Mark,Brian,,2018-03-04,03,F,B,2,,,,,507103476,01,,Y,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2026,062750,7901,0000001116,L0000001116,Flynn,Mark,Brian,,2018-03-04,03,F,B,3,,,,,172422463,01,,Y,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2024,053723,5915,0000001117,L0000001117,Mueller,Katherine,Monica,,2018-05-12,01,F,W,1,,,,,743410382,01,,N,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2024,053723,5915,0000001117,L0000001117,Mueller,Katherine,Monica,,2018-05-12,01,F,W,2,,,,,751771541,01,,N,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2024,053723,5915,0000001117,L0000001117,Mueller,Katherine,Monica,,2018-05-12,01,F,W,3,,,,,488396707,01,,N,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2024,053723,5915,0000001117,L0000001117,Mueller,Katherine,Monica,,2018-05-12,01,F,W,4,,,,,676574504,01,,N,0,N,RD-INT,Reading Intervention,B,
2026Oct1.0StuAssign,2025,053723,4420,0000001117,L0000001117,Mueller,Katherine,Monica,,2018-05-12,02,F,W,1,,,,,832060594,01,,N,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2025,053723,4420,0000001117,L0000001117,Mueller,Katherine,Monica,,2018-05-12,02,F,W,2,,,,,356804892,01,,N,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2025,053723,4420,0000001117,L0000001117,Mueller,Katherine,Monica,,2018-05-12,02,F,W,3,,,,,105705165,01,,N,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2026,053723,2094,0000001117,L0000001117,Mueller,Katherine,Monica,,2018-05-12,03,F,W,1,,,,,354548651,01,,N,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2026,053723,2094,0000001117,L0000001117,Mueller,Katherine,Monica,,2018-05-12,03,F,W,2,,,,,732327782,01,,N,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2026,053723,2094,0000001117,L0000001117,Mueller,Katherine,Monica,,2018-05-12,03,F,W,3,,,,,688758388,01,,N,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2024,114018,4972,0000001118,L0000001118,Marquez,Kelly,Cassidy,,2019-07-19,PK,F,B,1,,,,,194791378,01,,N,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2025,114018,7865,0000001118,L0000001118,Marquez,Kelly,Cassidy,,2019-07-19,K,F,B,1,,,,,808586522,01,,N,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2025,114018,7865,0000001118,L0000001118,Marquez,Kelly,Cassidy,,2019-07-19,K,F,B,2,,,,,852044891,01,,N,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2025,114018,7865,0000001118,L0000001118,Marquez,Kelly,Cassidy,,2019-07-19,K,F,B,3,,,,,721142193,01,,N,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2026,114018,5525,0000001118,L0000001118,Marquez,Kelly,Cassidy,,2019-07-19,01,F,B,1,,,,,584062083,01,,N,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2026,114018,5525,0000001118,L0000001118,Marquez,Kelly,Cassidy,,2019-07-19,01,F,B,2,,,,,232576431,01,,N,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2026,114018,5525,0000001118,L0000001118,Marquez,Kelly,Cassidy,,2019-07-19,01,F,B,3,,,,,614461335,01,,N,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2024,115935,3487,0000001119,L0000001119,Gibbs,Kevin,Mark,,2018-04-19,01,M,W,1,,,,,869788455,01,,N,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2024,115935,3487,0000001119,L0000001119,Gibbs,Kevin,Mark,,2018-04-19,01,M,W,2,,,,,718481554,01,,N,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2024,115935,3487,0000001119,L0000001119,Gibbs,Kevin,Mark,,2018-04-19,01,M,W,3,,,,,890693951,01,,N,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2025,115935,6365,0000001119,L0000001119,Gibbs,Kevin,Mark,,2018-04-19,02,M,W,1,,,,,828708963,01,,N,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2025,115935,6365,0000001119,L0000001119,Gibbs,Kevin,Mark,,2018-04-19,02,M,W,2,,,,,625861863,01,,N,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2025,115935,6365,0000001119,L0000001119,Gibbs,Kevin,Mark,,2018-04-19,02,M,W,3,,,,,170768987,01,,N,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2025,115935,6365,0000001119,L0000001119,Gibbs,Kevin,Mark,,2018-04-19,02,M,W,4,,,,,880830712,01,,N,0,N,RD-INT,Reading Intervention,B,
2026Oct1.0StuAssign,2026,115935,9589,0000001119,L0000001119,Gibbs,Kevin,Mark,,2018-04-19,03,M,W,1,,,,,423838674,01,,N,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2026,115935,9589,0000001119,L0000001119,Gibbs,Kevin,Mark,,2018-04-19,03,M,W,2,,,,,583136249,01,,N,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2026,115935,9589,0000001119,L0000001119,Gibbs,Kevin,Mark,,2018-04-19,03,M,W,3,,,,,932608720,01,,N,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2026,115935,9589,0000001119,L0000001119,Gibbs,Kevin,Mark,,2018-04-19,03,M,W,4,,,,,960550099,01,,N,0,N,RD-INT,Reading Intervention,B,
2026Oct1.0StuAssign,2024,115129,8180,0000001120,L0000001120,Robinson,Cynthia,,,2020-04-01,PK,F,W,1,,,,,925853086,01,,N,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2025,115129,8444,0000001120,L0000001120,Robinson,Cynthia,,,2020-04-01,PK,F,W,1,,,,,732339797,01,,N,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2026,115129,6593,0000001120,L0000001120,Robinson,Cynthia,,,2020-04-01,K,F,W,1,,,,,307738313,01,,N,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2026,115129,6593,0000001120,L0000001120,Robinson,Cynthia,,,2020-04-01,K,F,W,2,,,,,411380542,01,,N,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2026,115129,6593,0000001120,L0000001120,Robinson,Cynthia,,,2020-04-01,K,F,W,3,,,,,427273036,01,,N,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2025,011432,7978,0000001121,L0000001121,Miller,Megan,Jonathan,,2019-03-06,K,F,W,1,,,,,268954397,01,,N,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2025,011432,7978,0000001121,L0000001121,Miller,Megan,Jonathan,,2019-03-06,K,F,W,2,,,,,852571194,01,,N,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2025,011432,7978,0000001121,L0000001121,Miller,Megan,Jonathan,,2019-03-06,K,F,W,3,,,,,326048694,01,,N,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2026,011432,4680,0000001121,L0000001121,Miller,Megan,Jonathan,,2019-03-06,01,F,W,1,,,,,543268544,01,,N,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2026,011432,4680,0000001121,L0000001121,Miller,Megan,Jonathan,,2019-03-06,01,F,W,2,,,,,960546246,01,,N,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2026,011432,4680,0000001121,L0000001121,Miller,Megan,Jonathan,,2019-03-06,01,F,W,3,,,,,486070025,01,,N,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2024,064928,6940,0000001122,L0000001122,Rogers,Amanda,Kayla,,2020-06-06,PK,F,W,1,,,,,862557855,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2025,064928,8085,0000001122,L0000001122,Rogers,Amanda,Kayla,,2020-06-06,PK,F,W,1,,,,,891627179,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2026,064928,5590,0000001122,L0000001122,Rogers,Amanda,Kayla,,2020-06-06,K,F,W,1,,,,,978657957,01,,Y,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2026,064928,5590,0000001122,L0000001122,Rogers,Amanda,Kayla,,2020-06-06,K,F,W,2,,,,,992660028,01,,Y,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2026,064928,5590,0000001122,L0000001122,Rogers,Amanda,Kayla,,2020-06-06,K,F,W,3,,,,,809453424,01,,Y,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2024,049123,5116,0000001123,L0000001123,Johnson,Jonathan,Don,,2019-09-26,PK,M,B,1,,,,,726956048,01,,N,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2025,049123,2656,0000001123,L0000001123,Johnson,Jonathan,Don,,2019-09-26,K,M,B,1,,,,,433986712,01,,N,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2025,049123,2656,0000001123,L0000001123,Johnson,Jonathan,Don,,2019-09-26,K,M,B,2,,,,,273666431,01,,N,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2025,049123,2656,0000001123,L0000001123,Johnson,Jonathan,Don,,2019-09-26,K,M,B,3,,,,,337486828,01,,N,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2026,049123,5354,0000001123,L0000001123,Johnson,Jonathan,Don,,2019-09-26,01,M,B,1,,,,,359468195,01,,N,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2026,049123,5354,0000001123,L0000001123,Johnson,Jonathan,Don,,2019-09-26,01,M,B,2,,,,,511774408,01,,N,0,N,RD-001,Reading,A,
2026Oct1.0StuAssign,2026,049123,5354,0000001123,L0000001123,Johnson,Jonathan,Don,,2019-09-26,01,M,B,3,,,,,170699648,01,,N,0,N,MA-001,Math,A,
2026Oct1.0StuAssign,2024,088086,7157,0000001124,L0000001124,Kirby,Angela,,,2019-02-06,PK,F,W,1,,,,,799322569,01,,N,0,N,HR-001,Homeroom,A,
2026Oct1.0StuAssign,2025,088086,7268,0000001124,L0000001124,Kirby,Angela,,,2019-02-06,K,F,W,1,,,,,823684446,01,,N,0,N,HR-001,Homeroom,A,
