CollectionVersion,CurrentSchoolYear,AttendingDistrictCode,AttendingSchoolCode,ReportingDistrictCode,ReportingSchoolCode,ResidentDistrictCode,ResidentSchoolCode,StateID,LocalStudentID,LastName,FirstName,MiddleName,Suffix,DateOfBirth,StudentGradeLevel,ResidencyStatus,RegHrsAttended,RegHrsAbsent,RemHrsAttended,HrsInSession,SummerAttendance,SummerMembership,EntryDate,EntryCode,ExitDate,ExitCode,ExitDestDistrictCode,ExitDestSchoolCode,ExitDestComment,SchoolChoice,ExtSchlHours
2026Aug1.0StuEnrlAttnd,2025,076338,9837,076338,9837,076338,9837,0000000582,L0000000582,Gray,Ashley,Nicholas,,2019-05-23,K,R,918,252,0,1170,0,0,2024-08-23,R101,2025-05-23,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,076338,9105,076338,9105,076338,9105,0000000582,L0000000582,Gray,Ashley,Nicholas,,2019-05-23,01,R,877,293,0,1170,0,0,2025-08-29,R101,2026-05-20,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,090973,5660,090973,5660,090973,5660,0000000583,L0000000583,Parrish,Michael,,,2021-02-28,PK,R,1051,119,0,1170,0,0,2024-08-15,E100,2025-05-21,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,090973,7003,090973,7003,090973,7003,0000000583,L0000000583,Parrish,Michael,,,2021-02-28,PK,R,969,201,0,1170,0,0,2025-08-21,E100,2026-05-23,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,108144,1440,108144,1440,108144,1440,0000000584,L0000000584,Jones,Brenda,Carol,,2018-05-09,01,R,1099,71,0,1170,0,0,2023-08-24,R101,2024-05-23,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,108144,8014,108144,8014,108144,8014,0000000584,L0000000584,Jones,Brenda,Carol,,2018-05-09,02,R,921,249,0,1170,0,0,2024-08-30,R101,2025-05-31,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,108144,6755,108144,6755,108144,6755,0000000584,L0000000584,Jones,Brenda,Carol,,2018-05-09,03,R,1111,59,0,1170,0,0,2025-08-24,R101,2026-05-29,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,011195,6113,011195,6113,011195,6113,0000000585,L0000000585,Guerrero,Lance,Robert,,2018-12-01,01,R,1034,136,0,1170,0,0,2023-08-18,R101,2024-05-28,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,011195,6531,011195,6531,011195,6531,0000000585,L0000000585,Guerrero,Lance,Robert,,2018-12-01,03,R,987,183,0,1170,0,0,2025-08-23,R101,2026-05-20,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,020845,9433,020845,9433,020845,9433,0000000586,L0000000586,Martin,Timothy,Jason,,2019-10-22,PK,R,825,345,0,1170,0,0,2023-08-18,E100,2024-05-30,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,020845,8695,020845,8695,020845,8695,0000000586,L0000000586,Martin,Timothy,Jason,,2019-10-22,K,R,1019,151,0,1170,0,0,2024-08-31,R101,2025-05-25,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,020845,9001,020845,9001,020845,9001,0000000586,L0000000586,Martin,Timothy,Jason,,2019-10-22,01,R,833,337,0,1170,0,0,2025-08-21,R101,2026-05-22,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,042678,6563,042678,6563,042678,6563,0000000587,L0000000587,Taylor,Brittany,,,2019-07-13,PK,R,1135,35,0,1170,0,0,2023-08-29,E100,2024-05-31,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,042678,8143,042678,8143,042678,8143,0000000587,L0000000587,Taylor,Brittany,,,2019-07-13,K,R,1042,128,0,1170,0,0,2024-08-25,R101,2025-05-27,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,042678,4507,042678,4507,042678,4507,0000000587,L0000000587,Taylor,Brittany,,,2019-07-13,01,R,887,283,0,1170,0,0,2025-08-24,R101,2026-05-26,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,107128,4700,107128,4700,107128,4700,0000000588,L0000000588,Greene,Christopher,Tyler,,2019-03-03,PK,R,814,356,0,1170,0,0,2023-08-24,E100,2024-05-22,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,107128,2552,107128,2552,107128,2552,0000000588,L0000000588,Greene,Christopher,Tyler,,2019-03-03,K,R,928,242,0,1170,0,0,2024-08-17,R101,2025-05-28,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,107128,6690,107128,6690,107128,6690,0000000588,L0000000588,Greene,Christopher,Tyler,,2019-03-03,01,R,793,377,0,1170,0,0,2025-08-20,R101,2026-05-27,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,067661,8092,067661,8092,067661,8092,0000000589,L0000000589,Obrien,Daniel,,,2019-03-22,PK,R,982,188,0,1170,0,0,2023-08-24,E100,2024-05-20,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,067661,7788,067661,7788,067661,7788,0000000589,L0000000589,Obrien,Daniel,,,2019-03-22,K,R,1130,40,0,1170,0,0,2024-08-17,R101,2025-05-24,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,067661,1304,067661,1304,067661,1304,0000000589,L0000000589,Obrien,Daniel,,,2019-03-22,01,R,1028,142,0,1170,0,0,2025-08-29,R101,2026-05-31,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,006413,9178,006413,9178,006413,9178,0000000590,L0000000590,Aguilar,Jason,Charles,,2020-11-13,PK,R,869,301,0,1170,0,0,2023-08-17,E100,2024-05-28,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,006413,8656,006413,8656,006413,8656,0000000590,L0000000590,Aguilar,Jason,Charles,,2020-11-13,PK,R,881,289,0,1170,0,0,2024-08-17,E100,2025-05-30,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,006413,8106,006413,8106,006413,8106,0000000590,L0000000590,Aguilar,Jason,Charles,,2020-11-13,K,R,937,233,0,1170,0,0,2025-08-18,R101,2026-05-23,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,036743,4938,036743,4938,036743,4938,0000000591,L0000000591,Chavez,Nathaniel,Grant,,2018-04-24,01,R,967,203,0,1170,0,0,2023-08-31,R101,2024-05-22,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,036743,2055,036743,2055,036743,2055,0000000591,L0000000591,Chavez,Nathaniel,Grant,,2018-04-24,02,R,851,319,0,1170,0,0,2024-08-19,R101,2025-05-27,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,036743,5373,036743,5373,036743,5373,0000000591,L0000000591,Chavez,Nathaniel,Grant,,2018-04-24,03,R,817,353,0,1170,0,0,2025-08-21,R101,2026-05-29,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,059478,4868,059478,4868,059478,4868,0000000592,L0000000592,Gordon,Dale,Scott,,2018-07-24,01,R,1039,131,0,1170,0,0,2023-08-29,R101,2024-05-31,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,059478,5023,059478,5023,059478,5023,0000000592,L0000000592,Gordon,Dale,Scott,,2018-07-24,02,R,1159,11,0,1170,0,0,2024-08-31,R101,2025-05-26,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,059478,8952,059478,8952,059478,8952,0000000592,L0000000592,Gordon,Dale,Scott,,2018-07-24,03,R,1058,112,0,1170,0,0,2025-08-25,R101,2026-05-24,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,111914,1606,111914,1606,111914,1606,0000000593,L0000000593,Rich,Steven,Kyle,,2021-06-13,PK,R,784,386,0,1170,0,0,2024-08-29,E100,2025-05-24,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,111914,5551,111914,5551,111914,5551,0000000593,L0000000593,Rich,Steven,Kyle,,2021-06-13,PK,R,908,262,0,1170,0,0,2025-08-29,E100,2026-05-22,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,080219,8960,080219,8960,080219,8960,0000000594,L0000000594,Smith,Amber,,,2020-12-10,PK,R,958,212,0,1170,0,0,2023-08-29,E100,2024-05-29,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,080219,6143,080219,6143,080219,6143,0000000594,L0000000594,Smith,Amber,,,2020-12-10,PK,R,774,396,0,1170,0,0,2024-08-15,E100,2025-05-27,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,080219,7668,080219,7668,080219,7668,0000000594,L0000000594,Smith,Amber,,,2020-12-10,K,R,928,242,0,1170,0,0,2025-08-28,R101,2026-05-27,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,078152,3302,078152,3302,078152,3302,0000000595,L0000000595,Patterson,Melissa,,,2018-10-05,01,R,950,220,0,1170,0,0,2023-08-18,R101,2024-05-25,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,078152,9605,078152,9605,078152,9605,0000000595,L0000000595,Patterson,Melissa,,,2018-10-05,02,R,929,241,0,1170,0,0,2024-08-20,R101,2025-05-23,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,078152,3003,078152,3003,078152,3003,0000000595,L0000000595,Patterson,Melissa,,,2018-10-05,03,R,1022,148,0,1170,0,0,2025-08-29,R101,2026-05-27,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,100962,4865,100962,4865,100962,4865,0000000596,L0000000596,Velez,Linda,,,2021-07-14,PK,R,1025,145,0,1170,0,0,2024-08-23,E100,2025-05-30,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,014642,5498,014642,5498,014642,5498,0000000597,L0000000597,Miller,Susan,,,2019-05-11,PK,R,901,269,0,1170,0,0,2023-08-25,E100,2024-05-28,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,014642,1916,014642,1916,014642,1916,0000000597,L0000000597,Miller,Susan,,,2019-05-11,K,R,809,361,0,1170,0,0,2024-08-21,R101,2025-05-26,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,014642,5036,014642,5036,014642,5036,0000000597,L0000000597,Miller,Susan,,,2019-05-11,01,R,1012,158,0,1170,0,0,2025-08-26,R101,2026-05-29,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,086463,7025,086463,7025,086463,7025,0000000598,L0000000598,Wilson,Richard,Kenneth,,2019-07-02,K,R,1082,88,0,1170,0,0,2024-08-16,R101,2025-05-26,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,086463,1895,086463,1895,086463,1895,0000000598,L0000000598,Wilson,Richard,Kenneth,,2019-07-02,01,R,1036,134,0,1170,0,0,2025-08-29,R101,2026-05-27,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,098764,7302,098764,7302,098764,7302,0000000599,L0000000599,Richards,Ashley,Jessica,,2021-10-19,PK,R,1041,129,0,1170,0,0,2024-08-23,E100,2025-05-31,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,019414,4872,019414,4872,019414,4872,0000000600,L0000000600,Braun,Logan,,,2019-03-07,PK,R,840,330,0,1170,0,0,2023-08-15,E100,2024-05-24,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,019414,7438,019414,7438,019414,7438,0000000600,L0000000600,Braun,Logan,,,2019-03-07,K,R,934,236,0,1170,0,0,2024-08-30,R101,2025-05-29,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,019414,5872,019414,5872,019414,5872,0000000600,L0000000600,Braun,Logan,,,2019-03-07,01,R,884,286,0,1170,0,0,2025-08-29,R101,2026-05-26,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,018919,7656,018919,7656,018919,7656,0000000601,L0000000601,Hansen,Angela,Guy,,2019-06-22,K,R,1026,144,0,1170,0,0,2024-08-27,R101,2025-05-31,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,018919,7765,018919,7765,018919,7765,0000000601,L0000000601,Hansen,Angela,Guy,,2019-06-22,01,R,978,192,0,1170,0,0,2025-08-27,R101,2026-05-30,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,081946,2644,081946,2644,081946,2644,0000000602,L0000000602,Sanders,Patricia,,,2019-07-22,PK,R,1005,165,0,1170,0,0,2023-08-20,E100,2024-05-27,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,081946,9295,081946,9295,081946,9295,0000000602,L0000000602,Sanders,Patricia,,,2019-07-22,K,R,863,307,0,1170,0,0,2024-08-21,R101,2025-05-26,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,081946,1448,081946,1448,081946,1448,0000000602,L0000000602,Sanders,Patricia,,,2019-07-22,01,R,837,333,0,1170,0,0,2025-08-30,R101,2026-05-29,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,086445,8264,086445,8264,086445,8264,0000000603,L0000000603,Avery,David,Richard,,2020-11-02,PK,R,996,174,0,1170,0,0,2023-08-30,E100,2024-05-31,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,086445,6006,086445,6006,086445,6006,0000000603,L0000000603,Avery,David,Richard,,2020-11-02,PK,R,997,173,0,1170,0,0,2024-08-20,E100,2025-05-20,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,086445,3585,086445,3585,086445,3585,0000000603,L0000000603,Avery,David,Richard,,2020-11-02,K,R,1078,92,0,1170,0,0,2025-08-31,R101,2026-05-23,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,100884,7722,100884,7722,100884,7722,0000000604,L0000000604,Williams,Christina,Gabrielle,,2020-02-10,PK,R,1104,66,0,1170,0,0,2023-08-31,E100,2024-05-21,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,100884,3187,100884,3187,100884,3187,0000000604,L0000000604,Williams,Christina,Gabrielle,,2020-02-10,PK,R,1124,46,0,1170,0,0,2024-08-21,E100,2025-05-26,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,100884,6367,100884,6367,100884,6367,0000000604,L0000000604,Williams,Christina,Gabrielle,,2020-02-10,K,R,1002,168,0,1170,0,0,2025-08-31,R101,2026-05-31,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,003818,4677,003818,4677,003818,4677,0000000605,L0000000605,Burke,Samantha,Kaitlyn,,2021-03-24,PK,R,1170,0,0,1170,0,0,2024-08-19,E100,2025-05-31,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,003818,4747,003818,4747,003818,4747,0000000605,L0000000605,Burke,Samantha,Kaitlyn,,2021-03-24,PK,R,1000,170,0,1170,0,0,2025-08-27,E100,2026-05-27,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,045112,4248,045112,4248,045112,4248,0000000606,L0000000606,Joyce,Andrew,James,,2021-04-03,PK,R,977,193,0,1170,0,0,2024-08-25,E100,2025-05-26,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,045112,8027,045112,8027,045112,8027,0000000606,L0000000606,Joyce,Andrew,James,,2021-04-03,PK,R,1118,52,0,1170,0,0,2025-08-20,E100,2026-05-22,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,034051,7028,034051,7028,034051,7028,0000000607,L0000000607,Gonzales,Robert,Mark,,2020-07-04,PK,R,1065,105,0,1170,0,0,2023-08-25,E100,2024-05-20,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,034051,9615,034051,9615,034051,9615,0000000607,L0000000607,Gonzales,Robert,Mark,,2020-07-04,PK,R,1086,84,0,1170,0,0,2024-08-29,E100,2025-05-31,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,034051,8433,034051,8433,034051,8433,0000000607,L0000000607,Gonzales,Robert,Mark,,2020-07-04,K,R,1170,0,0,1170,0,0,2025-08-24,R101,2026-05-28,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,021095,5361,021095,5361,021095,5361,0000000608,L0000000608,Greene,Donna,Amanda,,2019-08-24,PK,R,1017,153,0,1170,0,0,2023-08-15,E100,2024-05-25,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,021095,3133,021095,3133,021095,3133,0000000608,L0000000608,Greene,Donna,Amanda,,2019-08-24,K,R,867,303,0,1170,0,0,2024-08-24,R101,2025-05-22,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,021095,4102,021095,4102,021095,4102,0000000608,L0000000608,Greene,Donna,Amanda,,2019-08-24,01,R,1038,132,0,1170,0,0,2025-08-19,R101,2026-05-23,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,004235,5289,004235,5289,004235,5289,0000000609,L0000000609,Moore,David,Aaron,,2019-09-08,PK,R,1038,132,0,1170,0,0,2023-08-29,E100,2024-05-21,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,004235,5068,004235,5068,004235,5068,0000000609,L0000000609,Moore,David,Aaron,,2019-09-08,K,R,946,224,0,1170,0,0,2024-08-24,R101,2025-05-23,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,004235,6296,004235,6296,004235,6296,0000000609,L0000000609,Moore,David,Aaron,,2019-09-08,02,R,852,318,0,1170,0,0,2025-08-16,R101,2026-05-21,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,029358,7935,029358,7935,029358,7935,0000000610,L0000000610,Smith,Jared,Curtis,,2019-01-12,PK,R,810,360,0,1170,0,0,2023-08-20,E100,2024-05-30,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,029358,2561,029358,2561,029358,2561,0000000610,L0000000610,Smith,Jared,Curtis,,2019-01-12,K,R,1004,166,0,1170,0,0,2024-08-24,R101,2025-05-20,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,029358,1745,029358,1745,029358,1745,0000000610,L0000000610,Smith,Jared,Curtis,,2019-01-12,01,R,945,225,0,1170,0,0,2025-08-27,R101,2026-05-29,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,031639,7076,031639,7076,031639,7076,0000000611,L0000000611,Hill,Michael,Sylvia,,2021-08-25,PK,R,1121,49,0,1170,0,0,2024-08-22,E100,2025-05-28,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,031639,3938,031639,3938,031639,3938,0000000611,L0000000611,Hill,Michael,Sylvia,,2021-08-25,PK,R,1131,39,0,1170,0,0,2025-08-29,E100,2026-05-25,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,081663,6557,081663,6557,081663,6557,0000000612,L0000000612,Rodriguez,Debbie,Jennifer,,2020-11-05,PK,R,1027,143,0,1170,0,0,2023-08-19,E100,2024-05-20,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,081663,9690,081663,9690,081663,9690,0000000612,L0000000612,Rodriguez,Debbie,Jennifer,,2020-11-05,K,R,1136,34,0,1170,0,0,2025-08-25,R101,2026-05-29,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,064555,5603,064555,5603,064555,5603,0000000613,L0000000613,Li,Tyler,Shawn,,2021-02-20,PK,R,856,314,0,1170,0,0,2024-08-16,E100,2025-05-25,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,064555,5312,064555,5312,064555,5312,0000000613,L0000000613,Li,Tyler,Shawn,,2021-02-20,PK,R,885,285,0,1170,0,0,2025-08-20,E100,2026-05-22,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,050746,6128,050746,6128,050746,6128,0000000614,L0000000614,Ali,Kayla,Katherine,,2019-06-02,PK,R,1012,158,0,1170,0,0,2023-08-22,E100,2024-05-22,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,050746,9049,050746,9049,050746,9049,0000000614,L0000000614,Ali,Kayla,Katherine,,2019-06-02,K,R,1014,156,0,1170,0,0,2024-08-17,R101,2025-05-23,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,050746,1871,050746,1871,050746,1871,0000000614,L0000000614,Ali,Kayla,Katherine,,2019-06-02,01,R,974,196,0,1170,0,0,2025-08-21,R101,2026-05-27,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,074809,8704,074809,8704,074809,8704,0000000615,L0000000615,Reyes,John,David,,2020-10-10,PK,R,995,175,0,1170,0,0,2023-08-16,E100,2024-05-26,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,074809,9108,074809,9108,074809,9108,0000000615,L0000000615,Reyes,John,David,,2020-10-10,PK,R,1116,54,0,1170,0,0,2024-08-28,E100,2025-05-24,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,074809,8949,074809,8949,074809,8949,0000000615,L0000000615,Reyes,John,David,,2020-10-10,K,R,1134,36,0,1170,0,0,2025-08-22,R101,2026-05-28,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,068801,4337,068801,4337,068801,4337,0000000616,L0000000616,Gomez,Robert,,,2020-07-06,PK,R,1004,166,0,1170,0,0,2023-08-26,E100,2024-05-20,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,068801,9335,068801,9335,068801,9335,0000000616,L0000000616,Gomez,Robert,,,2020-07-06,K,R,925,245,0,1170,0,0,2025-08-20,R101,2026-05-20,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,066077,1067,066077,1067,066077,1067,0000000617,L0000000617,Goodman,James,,,2020-05-08,PK,R,1081,89,0,1170,0,0,2023-08-31,E100,2024-05-22,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,066077,2258,066077,2258,066077,2258,0000000617,L0000000617,Goodman,James,,,2020-05-08,PK,R,1077,93,0,1170,0,0,2024-08-24,E100,2025-05-24,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,066077,2545,066077,2545,066077,2545,0000000617,L0000000617,Goodman,James,,,2020-05-08,K,R,887,283,0,1170,0,0,2025-08-18,R101,2026-05-23,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,054746,2737,054746,2737,054746,2737,0000000618,L0000000618,Adams,Hayden,Steven,,2020-06-07,PK,R,1025,145,0,1170,0,0,2023-08-18,E100,2024-05-20,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,054746,8861,054746,8861,054746,8861,0000000618,L0000000618,Adams,Hayden,Steven,,2020-06-07,K,R,1001,169,0,1170,0,0,2025-08-30,R101,2026-05-20,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,107776,8423,107776,8423,107776,8423,0000000619,L0000000619,Perez,David,Derek,,2021-10-17,K,R,881,289,0,1170,0,0,2024-08-28,R101,2025-05-24,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,066759,1797,066759,1797,066759,1797,0000000620,L0000000620,Lowe,Ashley,Tami,,2021-08-18,PK,R,1000,170,0,1170,0,0,2024-08-27,E100,2025-05-24,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,030982,2158,030982,2158,030982,2158,0000000621,L0000000621,Stewart,Ryan,Jacob,,2018-01-02,01,R,968,202,0,1170,0,0,2023-08-18,R101,2024-05-21,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,030982,5180,030982,5180,030982,5180,0000000621,L0000000621,Stewart,Ryan,Jacob,,2018-01-02,02,R,963,207,0,1170,0,0,2024-08-24,R101,2025-05-21,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,030982,7535,030982,7535,030982,7535,0000000621,L0000000621,Stewart,Ryan,Jacob,,2018-01-02,03,R,1042,128,0,1170,0,0,2025-08-20,R101,2026-05-31,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,063512,7592,063512,7592,063512,7592,0000000622,L0000000622,Brown,Jeffrey,Barbara,,2020-05-10,PK,R,808,362,0,1170,0,0,2023-08-17,E100,2024-05-20,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,063512,2975,063512,2975,063512,2975,0000000622,L0000000622,Brown,Jeffrey,Barbara,,2020-05-10,PK,R,1079,91,0,1170,0,0,2024-08-20,E100,2025-05-31,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,063512,6080,063512,6080,063512,6080,0000000622,L0000000622,Brown,Jeffrey,Barbara,,2020-05-10,K,R,972,198,0,1170,0,0,2025-08-21,R101,2026-05-29,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,108130,4274,108130,4274,108130,4274,0000000623,L0000000623,Parsons,Gregory,Scott,,2018-09-07,01,R,970,200,0,1170,0,0,2023-08-25,R101,2024-05-28,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,108130,7931,108130,7931,108130,7931,0000000623,L0000000623,Parsons,Gregory,Scott,,2018-09-07,02,R,787,383,0,1170,0,0,2024-08-20,R101,2025-05-27,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,108130,4053,108130,4053,108130,4053,0000000623,L0000000623,Parsons,Gregory,Scott,,2018-09-07,03,R,986,184,0,1170,0,0,2025-08-19,R101,2026-05-21,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,062329,6599,062329,6599,062329,6599,0000000624,L0000000624,Smith,Hannah,,,2021-07-17,PK,R,1073,97,0,1170,0,0,2024-08-17,E100,2025-05-26,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,023469,3540,023469,3540,023469,3540,0000000625,L0000000625,Dunn,Chloe,Jordan,,2018-07-02,01,R,1053,117,0,1170,0,0,2023-08-17,R101,2024-05-29,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,023469,2375,023469,2375,023469,2375,0000000625,L0000000625,Dunn,Chloe,Jordan,,2018-07-02,02,R,836,334,0,1170,0,0,2024-08-22,R101,2025-05-30,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,115333,3093,115333,3093,115333,3093,0000000626,L0000000626,Jimenez,Michael,,,2021-06-22,PK,R,898,272,0,1170,0,0,2024-08-25,E100,2025-05-29,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,115333,8007,115333,8007,115333,8007,0000000626,L0000000626,Jimenez,Michael,,,2021-06-22,PK,R,930,240,0,1170,0,0,2025-08-20,E100,2026-05-30,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,092185,2253,092185,2253,092185,2253,0000000627,L0000000627,White,Sarah,Diana,,2018-10-11,01,R,900,270,0,1170,0,0,2023-08-22,R101,2024-05-30,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,092185,7766,092185,7766,092185,7766,0000000627,L0000000627,White,Sarah,Diana,,2018-10-11,02,R,1048,122,0,1170,0,0,2024-08-24,R101,2025-05-31,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,092185,5151,092185,5151,092185,5151,0000000627,L0000000627,White,Sarah,Diana,,2018-10-11,03,R,1096,74,0,1170,0,0,2025-08-29,R101,2026-05-29,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,087138,1266,087138,1266,087138,1266,0000000628,L0000000628,Peters,Jennifer,Linda,,2020-03-19,PK,R,880,290,0,1170,0,0,2023-08-30,E100,2024-05-26,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2025,087138,3985,087138,3985,087138,3985,0000000628,L0000000628,Peters,Jennifer,Linda,,2020-03-19,PK,R,921,249,0,1170,0,0,2024-08-18,E100,2025-05-21,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2026,087138,7819,087138,7819,087138,7819,0000000628,L0000000628,Peters,Jennifer,Linda,,2020-03-19,K,R,823,347,0,1170,0,0,2025-08-21,R101,2026-05-31,R001,,,,N,0
2026Aug1.0StuEnrlAttnd,2024,108207,5342,108207,5342,108207,5342,0000000629,L0000000629,Fisher,Alexandra,,,2020-11-17,PK,R,862,308,0,1170,0,0,2023-08-29,E100,2024-05-20,R001,,,,N,0
